source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,RFC 8141: Uniform Resource Names (URNs),Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc8141.html,"RFC 8141, Proposed Standard, April 2017",true,true,true,unverified,unverified,unverified,
SRC-002,RFC 3986: Uniform Resource Identifier (URI): Generic Syntax,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3986.html,"STD 66, RFC 3986, January 2005",true,true,true,unverified,unverified,unverified,
SRC-003,RFC 8126: Guidelines for Writing an IANA Considerations Section in RFCs,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc8126.html,"BCP 26, RFC 8126, June 2017",true,false,true,unverified,unverified,unverified,
SRC-004,RFC 7595: Guidelines and Registration Procedures for URI Schemes,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc7595.html,"BCP 35, RFC 7595, June 2015",true,true,true,unverified,unverified,unverified,
SRC-005,RFC 5646: Tags for Identifying Languages,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc5646.html,"BCP 47, RFC 5646, September 2009",true,false,true,unverified,unverified,unverified,
SRC-006,RFC 9562: Universally Unique IDentifiers (UUIDs),Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc9562.html,"RFC 9562, Proposed Standard, May 2024",true,true,true,unverified,unverified,unverified,
SRC-007,RFC 3650: Handle System Overview,Internet Engineering Task Force / Corporation for National Research Initiatives,https://www.rfc-editor.org/rfc/rfc3650.html,"RFC 3650, Informational, November 2003",true,false,true,unverified,unverified,unverified,
SRC-008,Uniform Resource Names (URN) Namespaces registry,Internet Assigned Numbers Authority,https://www.iana.org/assignments/urn-namespaces/urn-namespaces.xhtml,"IANA protocol registry, last updated 2026-07-28",true,true,true,unverified,unverified,unverified,
SRC-009,"Architecture of the World Wide Web, Volume One",World Wide Web Consortium,https://www.w3.org/TR/webarch/,"W3C Recommendation, 15 December 2004",true,false,true,unverified,unverified,unverified,
SRC-010,Namespaces in XML 1.0 (Third Edition),World Wide Web Consortium,https://www.w3.org/TR/xml-names/,"W3C Recommendation, 8 December 2009",true,false,true,unverified,unverified,unverified,
