source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"ISO 21500:2021 Project, programme and portfolio management - Context and concepts",International Organization for Standardization,https://www.iso.org/standard/75704.html,"ISO 21500:2021, Edition 2; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-002,"ISO 21503:2022 Project, programme and portfolio management - Guidance on programme management",International Organization for Standardization,https://www.iso.org/standard/82868.html,"ISO 21503:2022, Edition 2; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-003,"ISO 21504:2022 Project, programme and portfolio management - Guidance on portfolio management",International Organization for Standardization,https://www.iso.org/standard/82867.html,"ISO 21504:2022, Edition 2; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-004,"ISO 21505:2017 Project, programme and portfolio management - Guidance on governance",International Organization for Standardization,https://www.iso.org/standard/63578.html,"ISO 21505:2017, Edition 1; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-005,"ISO 21502:2020 Project, programme and portfolio management - Guidance on project management",International Organization for Standardization,https://www.iso.org/standard/74947.html,"ISO 21502:2020, Edition 1; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-006,Government Functional Standard GovS 002: Project Delivery,UK Government Project Delivery and Cabinet Office,https://www.gov.uk/government/publications/project-delivery-functional-standard,"Version 2.1, updated 17 September 2025",false,false,true,true,unverified,unverified,unverified,
SRC-007,Guide for Effective Benefits Management in Major Projects,UK Infrastructure and Projects Authority,https://assets.publishing.service.gov.uk/media/5a8210e1e5274a2e87dc0f71/Guide_for_Effective_Benefits_Management_in_Major_Projects.pdf,October 2017,false,false,true,true,unverified,unverified,unverified,
SRC-008,"Glossary of Key Terms in Evaluation and Results-Based Management for Sustainable Development, Second Edition",Organisation for Economic Co-operation and Development,https://www.oecd.org/en/publications/glossary-of-key-terms-in-evaluation-and-results-based-management-for-sustainable-development-second-edition_632da462-en-fr-es.html,"OECD Publishing, 2023",false,false,true,true,unverified,unverified,unverified,
SRC-009,Effective Results Frameworks for Sustainable Development,Organisation for Economic Co-operation and Development,https://www.oecd.org/en/publications/effective-results-frameworks-for-sustainable-development_aaa4bb52-en.html,"OECD Publishing, 2024",false,false,true,true,unverified,unverified,unverified,
SRC-010,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-011,The RDF Data Cube Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-data-cube/,"W3C Recommendation, 16 January 2014",false,false,true,true,unverified,unverified,unverified,
SRC-012,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002, updated by RFC 9557",false,false,true,true,unverified,unverified,unverified,
SRC-013,"The Standard for Portfolio Management, Fourth Edition",Project Management Institute,https://www.pmi.org/standards/for-portfolio-management,"Fourth Edition, November 2017",false,false,true,true,unverified,unverified,unverified,
SRC-014,Disposing of records,"The National Archives, United Kingdom",https://www.nationalarchives.gov.uk/information-management/manage-information/policy-process/disposal/,"Official records-management guidance, accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-015,NIST Privacy Framework,National Institute of Standards and Technology,https://www.nist.gov/privacy-framework,Privacy Framework 1.0; version 1.1 initial public draft available,false,false,true,true,unverified,unverified,unverified,
