source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,OWL 2 Web Ontology Language Structural Specification and Functional-Style Syntax (Second Edition),W3C,https://www.w3.org/TR/owl2-syntax/,"W3C Recommendation, 11 December 2012",true,false,true,unverified,unverified,unverified,
SRC-002,RDF 1.2 Concepts and Abstract Syntax,W3C,https://www.w3.org/TR/rdf12-concepts/,"W3C Candidate Recommendation Snapshot, 07 April 2026",true,false,true,unverified,unverified,unverified,
SRC-003,SKOS Simple Knowledge Organization System Reference,W3C,https://www.w3.org/TR/skos-reference/,"W3C Recommendation, 18 August 2009",true,false,true,unverified,unverified,unverified,
SRC-004,RFC 3986: Uniform Resource Identifier (URI): Generic Syntax,IETF,https://www.rfc-editor.org/rfc/rfc3986.html,"STD 66, January 2005",true,false,true,unverified,unverified,unverified,
SRC-005,RFC 3987: Internationalized Resource Identifiers (IRIs),IETF,https://www.rfc-editor.org/rfc/rfc3987.html,"Proposed Standard, January 2005",true,false,true,unverified,unverified,unverified,
SRC-006,RFC 8288: Web Linking,IETF,https://www.rfc-editor.org/rfc/rfc8288.html,"Internet Standard, October 2017",true,false,true,unverified,unverified,unverified,
SRC-007,RFC 9264: Linkset: Media Types and a Link Relation Type for Link Sets,IETF,https://www.rfc-editor.org/rfc/rfc9264.html,"Proposed Standard, July 2022",true,false,true,unverified,unverified,unverified,
SRC-008,RFC 3339: Date and Time on the Internet: Timestamps,IETF,https://www.rfc-editor.org/rfc/rfc3339.html,"Proposed Standard, July 2002",true,false,true,unverified,unverified,unverified,
SRC-009,PROV-O: The PROV Ontology,W3C,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-010,Describing Linked Datasets with the VoID Vocabulary,W3C,https://www.w3.org/TR/void/,"W3C Interest Group Note, 03 March 2011",true,false,true,unverified,unverified,unverified,
SRC-011,Simple Standard for Sharing Ontological Mappings (SSSOM) specification,Mapping Commons,https://mapping-commons.github.io/sssom/dev/,"Development specification snapshot, accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-012,A Simple Standard for Sharing Ontological Mappings (SSSOM),Database (Oxford Academic),https://academic.oup.com/database/article/doi/10.1093/database/baac035/6591806,"Database, volume 2022, doi:10.1093/database/baac035, 25 May 2022",true,false,true,unverified,unverified,unverified,
SRC-013,HL7 FHIR R5 ConceptMap Resource,HL7 International,https://hl7.org/fhir/R5/conceptmap.html,FHIR Release 5 (5.0.0),true,false,true,unverified,unverified,unverified,
SRC-014,Decentralized Identifiers (DIDs) v1.0,W3C,https://www.w3.org/TR/did-core/,"W3C Recommendation, 19 July 2022",true,false,true,unverified,unverified,unverified,
