source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,SLSA Build Provenance (predicate specification),OpenSSF / SLSA community specification,https://slsa.dev/spec/v1.2/build-provenance,"v1.2, status Approved",true,false,true,unverified,unverified,unverified,
SRC-002,SLSA Build track requirements (Producing artifacts),OpenSSF / SLSA community specification,https://slsa.dev/spec/v1.2/build-requirements,"v1.2, status Approved",true,false,true,unverified,unverified,unverified,
SRC-003,SLSA: Verifying build artifacts,OpenSSF / SLSA community specification,https://slsa.dev/spec/v1.2/verifying-artifacts,"v1.2, status Approved",true,false,true,unverified,unverified,unverified,
SRC-004,SLSA: Distributing provenance,OpenSSF / SLSA community specification,https://slsa.dev/spec/v1.2/distributing-provenance,"v1.2, status Approved",true,false,true,unverified,unverified,unverified,
SRC-005,in-toto Attestation Framework: Statement layer (v1),in-toto project (CNCF),https://github.com/in-toto/attestation/blob/main/spec/v1/statement.md,"v1 (https://in-toto.io/Statement/v1), accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-006,in-toto Attestation Framework: ResourceDescriptor (v1),in-toto project (CNCF),https://github.com/in-toto/attestation/blob/main/spec/v1/resource_descriptor.md,"v1, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-007,NIST SP 800-218: Secure Software Development Framework (SSDF) Version 1.1,National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/sp/800/218/final,"Version 1.1, February 2022",true,false,true,unverified,unverified,unverified,
SRC-008,Semantic Versioning 2.0.0,Semantic Versioning (semver.org),https://semver.org/,2.0.0,true,false,true,unverified,unverified,unverified,
SRC-009,ECMA-427: Package-URL (PURL) Specification,Ecma International (TC54),https://ecma-international.org/publications-and-standards/standards/ecma-427/,"1st edition, December 2025",true,false,true,unverified,unverified,unverified,
SRC-010,OCI Image Format Specification: Annotations,Open Container Initiative (OCI),https://github.com/opencontainers/image-spec/blob/main/annotations.md,"main branch, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-011,OCI Image Format Specification,Open Container Initiative (OCI),https://github.com/opencontainers/image-spec/blob/main/spec.md,"main branch, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-012,Reproducible Builds: Definition,Reproducible Builds project,https://reproducible-builds.org/docs/definition/,"Living document, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-013,The Update Framework (TUF) Specification,The Update Framework / Linux Foundation (CNCF),https://theupdateframework.github.io/specification/latest/,"Version 1.0.36, last modified 2026-08-05",true,false,true,unverified,unverified,unverified,
SRC-014,Regulation (EU) 2024/2847 (Cyber Resilience Act),European Parliament and Council of the European Union,https://eur-lex.europa.eu/eli/reg/2024/2847/oj/eng,"OJ L, 2024/2847, 20 November 2024 (regulation of 23 October 2024)",true,false,true,unverified,unverified,unverified,
SRC-015,Using SWID Tags in the Software Lifecycle,"National Institute of Standards and Technology (NIST), Software Identification (SWID) project",https://csrc.nist.gov/Projects/Software-Identification-SWID/lifecycle,"NIST SWID project page, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-016,NISTIR 8060: Guidelines for the Creation of Interoperable Software Identification (SWID) Tags,National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/ir/8060/final,April 2016,true,false,true,unverified,unverified,unverified,
