source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,International Standard Classification of Education,UNESCO Institute for Statistics,https://uis.unesco.org/sites/default/files/documents/international-standard-classification-of-education-isced-2011-en.pdf,ISCED 2011,false,false,true,true,unverified,unverified,unverified,
SRC-002,The European Learning Model,European Commission,https://esco.ec.europa.eu/en/about-esco/escopedia/escopedia/european-learning-model,"European Learning Model overview, current page accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-003,Edu-API,1EdTech Consortium,https://www.1edtech.org/standards/edu-api,Edu-API Candidate Final Public overview,false,false,true,true,unverified,unverified,unverified,
SRC-004,OneRoster 1.2 Standard,1EdTech Consortium,https://standards.1edtech.org/oneroster/specifications/standards/v1p2,OneRoster 1.2 Final Release,false,false,true,true,unverified,unverified,unverified,
SRC-005,Caliper Analytics,1EdTech Consortium,https://www.1edtech.org/standards/caliper,Caliper Analytics 1.2,false,false,true,true,unverified,unverified,unverified,
SRC-006,Competencies and Academic Standards Exchange,1EdTech Consortium,https://standards.1edtech.org/case/,CASE 1.1 Final,false,false,true,true,unverified,unverified,unverified,
SRC-007,Question and Test Interoperability specification documents,1EdTech Consortium,https://www.1edtech.org/standards/qti/index,"QTI 3.0 Final Release, 11 May 2022",false,false,true,true,unverified,unverified,unverified,
SRC-008,Experience API Data,Advanced Distributed Learning Initiative,https://github.com/adlnet/xAPI-Spec/blob/master/xAPI-Data.md,xAPI 2.0 current specification repository,false,false,true,true,unverified,unverified,unverified,
SRC-009,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-010,Web Content Accessibility Guidelines 2.2,World Wide Web Consortium,https://www.w3.org/TR/WCAG22/,"W3C Recommendation, 12 December 2024",false,false,true,true,unverified,unverified,unverified,
SRC-011,Common Cartridge,1EdTech Consortium,https://www.1edtech.org/standards/cc,Common Cartridge and Thin Common Cartridge 1.4 Candidate Final overview,false,false,true,true,unverified,unverified,unverified,
SRC-012,Comprehensive Learner Record Standard,1EdTech Consortium,https://www.1edtech.org/standards/clr,CLR Standard 2.0 Final,false,false,true,true,unverified,unverified,unverified,
SRC-013,CourseInstance,Schema.org Community Group,https://schema.org/CourseInstance,Schema.org current vocabulary page accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-014,NIST Privacy Framework,National Institute of Standards and Technology,https://www.nist.gov/privacy-framework,Privacy Framework 1.0 with later evolution materials,false,false,true,true,unverified,unverified,unverified,
SRC-015,Disposing of records,"The National Archives, United Kingdom",https://www.nationalarchives.gov.uk/information-management/manage-information/policy-process/disposal/,Official records-management guidance accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
