source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,OpenLineage Object Model,OpenLineage,https://openlineage.io/docs/spec/object-model/,Specification 1.53.0 current at access,false,false,true,true,verified,verified,verified,Separates Job Dataset RunEvent and extensible facets.
SRC-002,DAGs,Apache Software Foundation,https://airflow.apache.org/docs/apache-airflow/stable/core-concepts/dags.html,Apache Airflow 3.3.0 documentation current at access,false,false,true,true,verified,verified,verified,DAG definition differs from each DAG run and task instance.
SRC-003,Common Workflow Language Workflow Description,Common Workflow Language Project,https://www.commonwl.org/v1.2/Workflow.html,CWL v1.2.1,false,false,true,true,verified,verified,verified,Portable process inputs outputs steps requirements and execution semantics.
SRC-004,Business Process Model and Notation,Object Management Group,https://www.omg.org/spec/BPMN/2.0.2/,BPMN 2.0.2 January 2014,false,false,true,true,verified,verified,verified,Public specification metadata and machine-readable files.
SRC-005,PROV-O The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,Entity activity agent attribution derivation revision and time.
SRC-006,Data Catalog Vocabulary DCAT Version 3,World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,W3C Recommendation 22 August 2024,false,false,true,true,verified,verified,verified,Dataset data service distribution catalog and relationship projection.
SRC-007,Data on the Web Best Practices Data Quality Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-dqv/,W3C Note 15 December 2016,false,false,true,true,verified,verified,verified,Quality measurement annotation and policy vocabulary.
SRC-008,Shapes Constraint Language SHACL,World Wide Web Consortium,https://www.w3.org/TR/shacl/,W3C Recommendation 20 July 2017,false,false,true,true,verified,verified,verified,RDF graph validation and validation-result profile.
SRC-009,JSON Schema Draft 2020-12,JSON Schema Project,https://json-schema.org/draft/2020-12,Published 16 June 2022,false,false,true,true,verified,verified,verified,Schema vocabulary bundling and validation profile.
SRC-010,CloudEvents Specification,Cloud Native Computing Foundation,https://github.com/cloudevents/spec,CloudEvents 1.0.2 released 6 February 2022,false,false,true,true,verified,verified,verified,Portable event-envelope projection.
SRC-011,OpenTelemetry Semantic Conventions,OpenTelemetry,https://opentelemetry.io/docs/specs/semconv/,Semantic conventions 1.44.0 current at access,false,false,true,true,verified,verified,verified,Versioned telemetry attribute naming with mixed stability.
SRC-012,Jobs,Kubernetes,https://kubernetes.io/docs/concepts/workloads/controllers/job/,Kubernetes documentation current at access,false,false,true,true,verified,current,verified,Finite workload execution completion retry and parallelism profile.
SRC-013,OCI Image Format Specification,Open Container Initiative,https://github.com/opencontainers/image-spec,OCI Image Specification 1.1.1,false,false,true,true,verified,verified,verified,Content-addressed runtime image and configuration artifact profile.
SRC-014,Secure Software Development Framework Version 1.1,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/218/final,NIST SP 800-218 February 2022,false,false,true,true,verified,verified,verified,Governed software change provenance and release practices.
SRC-015,Time Ontology in OWL,World Wide Web Consortium,https://www.w3.org/TR/owl-time/,W3C Recommendation 19 October 2017,false,false,true,true,verified,verified,verified,Instants intervals durations temporal reference systems and relations.
SRC-016,Date and Time on the Internet Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,RFC 3339 July 2002,false,false,true,true,verified,verified,verified,Timestamps with seconds and explicit UTC relationship.
