source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,RFC 5545: Internet Calendaring and Scheduling Core Object Specification (iCalendar),Internet Engineering Task Force (IETF),https://datatracker.ietf.org/doc/html/rfc5545,September 2009,true,false,true,unverified,unverified,unverified,
SRC-002,RFC 8984: JSCalendar: A JSON Representation of Calendar Data,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc8984.html,July 2021,true,false,true,unverified,unverified,unverified,
SRC-003,RFC 9073: Event Publishing Extensions to iCalendar,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9073.html,August 2021,true,false,true,unverified,unverified,unverified,
SRC-004,RFC 5546: iCalendar Transport-Independent Interoperability Protocol (iTIP),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc5546.html,December 2009,true,false,true,unverified,unverified,unverified,
SRC-005,RFC 7986: New Properties for iCalendar,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc7986.html,October 2016,true,false,true,unverified,unverified,unverified,
SRC-006,RFC 6501: Conference Information Data Model for Centralized Conferencing (XCON),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc6501.html,March 2012,true,false,true,unverified,unverified,unverified,
SRC-007,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339.html,July 2002,true,false,true,unverified,unverified,unverified,
SRC-008,iCalendar Element Registries,Internet Assigned Numbers Authority (IANA),https://www.iana.org/assignments/icalendar/icalendar.xhtml,Last updated 2026-03-26,true,false,true,unverified,unverified,unverified,
SRC-009,Event — Schema.org Type,Schema.org Community Group (W3C),https://schema.org/Event,"Schema.org version 30.0, 2026-03-19",true,false,true,unverified,unverified,unverified,
SRC-010,"Akoma Ntoso Version 1.0 Part 1: XML Vocabulary, OASIS Standard",OASIS LegalDocML Technical Committee,https://docs.oasis-open.org/legaldocml/akn-core/v1.0/os/part1-vocabulary/akn-core-v1.0-os-part1-vocabulary.html,"OASIS Standard, 29 August 2018",true,false,true,unverified,unverified,unverified,
SRC-011,"Companies Act 2006, Part 13, Chapter 6: Records of resolutions etc.","UK Government (legislation.gov.uk, The National Archives)",https://www.legislation.gov.uk/ukpga/2006/46/part/13/chapter/6,"c.46, as revised on legislation.gov.uk",true,false,true,unverified,unverified,unverified,
SRC-012,5 U.S.C. § 552b — Open meetings (Government in the Sunshine Act),"Legal Information Institute, Cornell Law School (reproducing the United States Code)",https://www.law.cornell.edu/uscode/text/5/552b,Current U.S. Code text as published by LII,true,false,true,unverified,unverified,unverified,
SRC-013,5 U.S.C. § 1009 — Advisory committee procedures (Federal Advisory Committee Act),"Legal Information Institute, Cornell Law School (reproducing the United States Code)",https://www.law.cornell.edu/uscode/text/5/1009,Current U.S. Code text as published by LII,true,false,true,unverified,unverified,unverified,
SRC-014,Accessibility of Remote Meetings (W3C Group Note),"World Wide Web Consortium (W3C), Accessible Platform Architectures Working Group",https://www.w3.org/TR/remote-meetings/,"W3C Group Note, 22 July 2022",true,false,true,unverified,unverified,unverified,
SRC-015,meetingAttendanceReport resource type — Microsoft Graph v1.0,Microsoft,https://learn.microsoft.com/en-us/graph/api/resources/meetingattendancereport,"Microsoft Graph v1.0 reference, page updated 2025-05-13",true,false,true,unverified,unverified,unverified,
