source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,ODRL Information Model 2.2,World Wide Web Consortium (W3C),https://www.w3.org/TR/odrl-model/,"W3C Recommendation, 15 February 2018",true,false,true,unverified,unverified,unverified,
SRC-002,eXtensible Access Control Markup Language (XACML) Version 3.0,OASIS,https://docs.oasis-open.org/xacml/3.0/xacml-3.0-core-spec-os-en.html,"Version 3.0, OASIS Standard, 22 January 2013",true,false,true,unverified,unverified,unverified,
SRC-003,LegalRuleML Core Specification Version 1.0,OASIS,https://docs.oasis-open.org/legalruleml/legalruleml-core-spec/v1.0/os/legalruleml-core-spec-v1.0-os.html,"Version 1.0, OASIS Standard, 30 August 2021",true,false,true,unverified,unverified,unverified,
SRC-004,Akoma Ntoso Version 1.0 Part 1: XML Vocabulary,OASIS,https://docs.oasis-open.org/legaldocml/akn-core/v1.0/os/part1-vocabulary/akn-core-v1.0-os-part1-vocabulary.html,"Version 1.0, OASIS Standard, 29 August 2018",true,false,true,unverified,unverified,unverified,
SRC-005,"Semantics of Business Vocabulary and Business Rules (SBVR), Version 1.5",Object Management Group (OMG),https://www.omg.org/spec/SBVR/1.5/About-SBVR,"Version 1.5, December 2019",true,false,true,unverified,unverified,unverified,
SRC-006,"Decision Model and Notation (DMN), Version 1.5",Object Management Group (OMG),https://www.omg.org/spec/DMN/1.5/About-DMN,"Version 1.5, August 2024",true,false,true,unverified,unverified,unverified,
SRC-007,"NIST SP 800-162, Guide to Attribute Based Access Control (ABAC) Definition and Considerations",National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/sp/800/162/upd2/final,"January 2014, updated 2 August 2019",true,false,true,unverified,unverified,unverified,
SRC-008,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-009,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002 (updated by RFC 9557)",true,false,true,unverified,unverified,unverified,
SRC-010,OSCAL Control Catalog Model concepts,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/control/catalog/,"NIST OSCAL project documentation, accessed 2 September 2026",true,false,true,unverified,unverified,unverified,
SRC-011,European Legislation Identifier (ELI),Publications Office of the European Union,https://op.europa.eu/en/web/eu-vocabularies/eli,"ELI framework pages, accessed 2 September 2026",true,false,true,unverified,unverified,unverified,
SRC-012,ODRL Formal Semantics (Editor's Draft),W3C ODRL Community Group,https://w3c.github.io/odrl/formal-semantics/,"Editor's draft, non-normative, accessed 2 September 2026",true,false,true,unverified,unverified,unverified,
SRC-013,ISO 37301:2021 Compliance management systems - Requirements with guidance for use,International Organization for Standardization (ISO),https://www.iso.org/standard/75080.html,ISO 37301:2021,true,false,true,unverified,unverified,unverified,
