source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"OGC Abstract Specification Topic 20: Observations, Measurements and Samples (OGC 20-082r4) / ISO 19156:2023",Open Geospatial Consortium and ISO/TC 211,https://www.ogc.org/standards/om/,Version 3.0; ISO 19156:2023,true,false,true,unverified,unverified,unverified,
SRC-002,Semantic Sensor Network Ontology (SSN/SOSA),World Wide Web Consortium (W3C),https://www.w3.org/TR/vocab-ssn/,W3C Recommendation 19 October 2017 (link errors corrected 08 December 2017),true,false,true,unverified,unverified,unverified,
SRC-003,JCGM 100:2008 Evaluation of measurement data — Guide to the expression of uncertainty in measurement (GUM 1995 with minor corrections),Joint Committee for Guides in Metrology / BIPM,https://www.bipm.org/documents/20126/2071204/JCGM_100_2008_E.pdf,"JCGM 100:2008 (E), September 2008",true,false,true,unverified,unverified,unverified,
SRC-004,"JCGM 200:2012 International Vocabulary of Metrology — Basic and general concepts and associated terms (VIM), clause 2.9 measurement result",Joint Committee for Guides in Metrology / BIPM,https://jcgm.bipm.org/vim/en/2.9.html,"3rd edition, 2012 (online VIM browser)",true,false,true,unverified,unverified,unverified,
SRC-005,The Unified Code for Units of Measure (UCUM),"Regenstrief Institute, Inc. and the UCUM Organization",https://ucum.org/ucum,"Version 2.2, released 17 June 2024",true,false,true,unverified,unverified,unverified,
SRC-006,HL7 FHIR Release 5 — Observation resource,Health Level Seven International,https://hl7.org/fhir/observation.html,FHIR v5.0.0 (R5); Observation normative since v4.0.0,true,false,true,unverified,unverified,unverified,
SRC-007,"HL7 FHIR Release 5 — Data Types (Quantity, Range, Ratio, SampledData)",Health Level Seven International,https://www.hl7.org/fhir/datatypes.html,FHIR v5.0.0 (R5),true,false,true,unverified,unverified,unverified,
SRC-008,"QUDT — Quantities, Units, Dimensions and Data Types Ontologies",QUDT.org,https://www.qudt.org/,Release 2.1 (site content generated 16 December 2025),true,false,true,unverified,unverified,unverified,
SRC-009,OGC SensorThings API Part 1: Sensing Version 1.1 (OGC 18-088),Open Geospatial Consortium,https://docs.ogc.org/is/18-088/18-088.html,"Version 1.1, approved 26 November 2020",true,false,true,unverified,unverified,unverified,
SRC-010,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,true,false,true,unverified,unverified,unverified,
SRC-011,The International System of Units (SI Brochure),Bureau International des Poids et Mesures (BIPM),https://www.bipm.org/en/publications/si-brochure,"9th edition, 2019 (with updates)",true,false,true,unverified,unverified,unverified,
SRC-012,"JCGM Publications: Guides in Metrology (JCGM 100, 101, 102, GUM-1:2023, GUM-6, JCGM 106:2012, JCGM 200)",Joint Committee for Guides in Metrology / BIPM,https://www.bipm.org/en/committees/jc/jcgm/publications,Publication index accessed 3 September 2026; JCGM 106:2012,true,false,true,unverified,unverified,unverified,
SRC-013,"Procedures for Detection and Quantitation Documents (Definition and Procedure for the Determination of the Method Detection Limit, Revision 2, EPA 821-R-16-006)",United States Environmental Protection Agency,https://www.epa.gov/cwa-methods/procedures-detection-and-quantitation-documents,"MDL Revision 2, December 2016 (40 CFR part 136 appendix B)",true,false,true,unverified,unverified,unverified,
