source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Activity Streams 2.0,World Wide Web Consortium,https://www.w3.org/TR/activitystreams-core/,"W3C Recommendation, 23 May 2017",false,false,true,true,unverified,unverified,unverified,
SRC-002,The Atom Publishing Protocol,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc5023/,"RFC 5023, October 2007",false,false,true,true,unverified,unverified,unverified,
SRC-003,The Atom Syndication Format,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc4287/,"RFC 4287, December 2005",false,false,true,true,unverified,unverified,unverified,
SRC-004,HTTP Semantics,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc9110/,"RFC 9110, June 2022",false,false,true,true,unverified,unverified,unverified,
SRC-005,HTTP Caching,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc9111/,"RFC 9111, June 2022",false,false,true,true,unverified,unverified,unverified,
SRC-006,WebSub,World Wide Web Consortium,https://www.w3.org/TR/websub/,"W3C Recommendation, 2 June 2026",false,false,true,true,unverified,unverified,unverified,
SRC-007,DCMI Metadata Terms,Dublin Core Metadata Initiative,https://www.dublincore.org/specifications/dublin-core/dcmi-terms/,"DCMI Metadata Terms, continuously maintained; accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-008,Data Catalog Vocabulary DCAT Version 3,World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,"W3C Recommendation, 22 August 2024",false,false,true,true,unverified,unverified,unverified,
SRC-009,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-010,Web Content Accessibility Guidelines WCAG 2.2,World Wide Web Consortium,https://www.w3.org/TR/WCAG22/,"W3C Recommendation, 5 October 2023",false,false,true,true,unverified,unverified,unverified,
SRC-011,Tags for Identifying Languages,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc5646/,"RFC 5646, September 2009",false,false,true,true,unverified,unverified,unverified,
SRC-012,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
SRC-013,ODRL Information Model 2.2,World Wide Web Consortium,https://www.w3.org/TR/odrl-model/,"W3C Recommendation, 15 February 2018",false,false,true,true,unverified,unverified,unverified,
SRC-014,Web Annotation Data Model,World Wide Web Consortium,https://www.w3.org/TR/annotation-model/,"W3C Recommendation, 23 February 2017",false,false,true,true,unverified,unverified,unverified,
SRC-015,Sitemaps XML format,"Google, Microsoft and Yahoo",https://www.sitemaps.org/protocol.html,"Protocol specification, accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
