source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Incident Response Recommendations and Considerations for Cybersecurity Risk Management: A CSF 2.0 Community Profile (NIST SP 800-61r3),National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/61/r3/final,"Revision 3, published 2025-04-03, DOI 10.6028/NIST.SP.800-61r3; supersedes Rev. 2 (2012)",true,false,true,unverified,unverified,unverified,
SRC-002,RFC 7970: The Incident Object Description Exchange Format Version 2 (IODEF),Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc7970.html,"Version 2, November 2016",true,false,true,unverified,unverified,unverified,
SRC-003,RFC 2350: Expectations for Computer Security Incident Response (BCP 21),Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc2350.html,"BCP 21, June 1998",true,false,true,unverified,unverified,unverified,
SRC-004,Traffic Light Protocol (TLP) Version 2.0,Forum of Incident Response and Security Teams (FIRST),https://www.first.org/tlp/,"TLP 2.0, in force from August 2022",true,false,true,unverified,unverified,unverified,
SRC-005,FIRST CSIRT Services Framework Version 2.1,Forum of Incident Response and Security Teams (FIRST),https://www.first.org/education/csirt_services_framework_v2.1,Version 2.1,true,false,true,unverified,unverified,unverified,
SRC-006,CACAO Security Playbooks Version 2.0,OASIS Open,https://docs.oasis-open.org/cacao/security-playbooks/v2.0/security-playbooks-v2.0.html,"Committee Specification 01, 27 November 2023",true,false,true,unverified,unverified,unverified,
SRC-007,STIX Version 2.1 (OASIS Standard),OASIS Open,https://docs.oasis-open.org/cti/stix/v2.1/os/stix-v2.1-os.html,"OASIS Standard, 10 June 2021",true,false,true,unverified,unverified,unverified,
SRC-008,"Directive (EU) 2022/2555 (NIS 2 Directive), Articles 6 and 23",European Parliament and Council of the European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32022L2555,"Adopted 14 December 2022, OJ L 333",true,false,true,unverified,unverified,unverified,
SRC-009,"Regulation (EU) 2016/679 (GDPR), Articles 33 and 34",European Parliament and Council of the European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32016R0679,"Adopted 27 April 2016, OJ L 119",true,false,true,unverified,unverified,unverified,
SRC-010,Reference Incident Classification Taxonomy: Task Force Status and Way Forward,European Union Agency for Cybersecurity (ENISA),https://www.enisa.europa.eu/publications/reference-incident-classification-taxonomy,Published 26 January 2018,true,false,true,unverified,unverified,unverified,
SRC-011,"Reference Security Incident Taxonomy (RSIT), human-readable working copy",TF-CSIRT Reference Security Incident Taxonomy Working Group / ENISA,https://raw.githubusercontent.com/enisaeu/Reference-Security-Incident-Taxonomy-Task-Force/master/working_copy/humanv1.md,"Working copy, taxonomy version 1003",true,false,true,unverified,unverified,unverified,
SRC-012,NIST SP 800-184: Guide for Cybersecurity Event Recovery,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/184/final,"December 2016, DOI 10.6028/NIST.SP.800-184",true,false,true,unverified,unverified,unverified,
SRC-013,NIST SP 800-86: Guide to Integrating Forensic Techniques into Incident Response,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/86/final,"August 2006, DOI 10.6028/NIST.SP.800-86",true,false,true,unverified,unverified,unverified,
SRC-014,ISO/IEC 27035-1:2023 Information technology - Information security incident management - Part 1: Principles and process,ISO/IEC JTC 1/SC 27,https://www.iso.org/standard/78973.html,"Edition 2, 2023",true,false,true,unverified,unverified,unverified,
SRC-015,MITRE ATT&CK Versions of ATT&CK,The MITRE Corporation,https://attack.mitre.org/resources/versions/,"ATT&CK v19.2, current from 28 April 2026",true,false,true,unverified,unverified,unverified,
SRC-016,SIM3: Security Incident Management Maturity Model,Open CSIRT Foundation,https://opencsirt.org/csirt-maturity/sim3-and-references/,"SIM3 v2 interim, released 1 January 2023",true,false,true,unverified,unverified,unverified,
SRC-017,"CIRCIA, other big cyber rules expected to get finalized this fall",Federal News Network,https://federalnewsnetwork.com/cybersecurity/2026/07/circia-other-big-cyber-rules-expected-to-get-finalized-this-fall/,July 2026,true,false,true,unverified,unverified,unverified,
