source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,ISO/IEC 17000:2020 Conformity assessment — Vocabulary and general principles,ISO/IEC (Joint Technical Committee),https://www.iso.org/standard/73029.html,"Second edition, 2020",true,false,true,unverified,unverified,unverified,
SRC-002,OSCAL Assessment Results Model (Assessment Layer),National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-results/,Page last updated 2025-03-03,true,false,true,unverified,unverified,unverified,
SRC-003,NIST SP 800-53A Rev. 5 — Assessing Security and Privacy Controls in Information Systems and Organizations,National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/sp/800/53/a/r5/final,"January 2022; release 5.2.0, August 2025",true,false,true,unverified,unverified,unverified,
SRC-004,NISTIR 7275 Rev. 4 — Specification for the Extensible Configuration Checklist Description Format (XCCDF) Version 1.2,National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/ir/7275/r4/upd1/final,March 2012 (Update 1),true,false,true,unverified,unverified,unverified,
SRC-005,Evaluation and Report Language (EARL) 1.0 Schema,World Wide Web Consortium (W3C),https://www.w3.org/TR/EARL10-Schema/,"W3C Working Group Note, 2 February 2017",true,false,true,unverified,unverified,unverified,
SRC-006,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-007,FHIR R5 RiskAssessment resource,Health Level Seven International (HL7),https://hl7.org/fhir/R5/riskassessment.html,"FHIR v5.0.0, 26 March 2023",true,false,true,unverified,unverified,unverified,
SRC-008,Question and Test Interoperability (QTI) 3.0 — Implementation and Best Practices,1EdTech Consortium (formerly IMS Global),https://www.imsglobal.org/spec/qti/v3p0/impl,"QTI 3.0.1, Final Release, 1 October 2024",true,false,true,unverified,unverified,unverified,
SRC-009,Common Vulnerability Scoring System v4.0 Specification Document,Forum of Incident Response and Security Teams (FIRST),https://www.first.org/cvss/v4-0/specification-document,"Document version 1.2, 1 November 2023 (updated 18 June 2024)",true,false,true,unverified,unverified,unverified,
SRC-010,"Common Criteria for Information Technology Security Evaluation, CC:2022 Release 1, and CEM:2022",Common Criteria Recognition Arrangement (CCRA),https://www.commoncriteriaportal.org/cc/index.cfm,CC:2022 Release 1 with Errata v1.2; CC v3.1 R5 usable to 30 June 2024,true,false,true,unverified,unverified,unverified,
SRC-011,ILAC-G8:09/2019 Guidelines on Decision Rules and Statements of Conformity (ILAC Guidance Series),International Laboratory Accreditation Cooperation (ILAC),https://ilac.org/publications-and-resources/ilac-guidance-series/,09/2019,true,false,true,unverified,unverified,unverified,
SRC-012,"Conformity assessment (Single Market — Goods, building blocks)",European Commission,https://single-market-economy.ec.europa.eu/single-market/goods/building-blocks/conformity-assessment_en,Accessed 2026-08-29; references the Blue Guide (2022),true,false,true,unverified,unverified,unverified,
SRC-013,Website Accessibility Conformance Evaluation Methodology (WCAG-EM) 2.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/WCAG-EM/,"W3C Group Note, 23 July 2026 (WCAG-EM 1.0, 2014)",true,false,true,unverified,unverified,unverified,
SRC-014,"schema.org Rating, Review and AggregateRating types",Schema.org Community Group (W3C),https://schema.org/Rating,"schema.org V30.0, released 19 March 2026",true,false,true,unverified,unverified,unverified,
SRC-015,"JCGM publications, including JCGM 106:2012 The role of measurement uncertainty in conformity assessment and JCGM 100:2008 (GUM)",Joint Committee for Guides in Metrology (BIPM),https://www.bipm.org/en/committees/jc/jcgm/publications,JCGM 106:2012; JCGM 100:2008 with Amendment 1 (2026); JCGM 200:2012 (VIM),true,false,true,unverified,unverified,unverified,
SRC-016,Standards for Educational and Psychological Testing (open-access edition),"AERA, APA and NCME",https://www.testingstandards.net/open-access-files.html,2014 edition (1999 edition also available),true,false,true,unverified,unverified,unverified,
