source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"TMF683 Party Interaction API, OpenAPI (Swagger) definition v4.0.0",TM Forum,https://raw.githubusercontent.com/tmforum-apis/TMF683_PartyInteraction/main/TMF683-PartyInteraction-v4.0.0.swagger.json,"v4.0.0, Release 19.5, October 2019",true,false,true,unverified,unverified,unverified,
SRC-002,FHIR R5 Communication Resource,HL7 International,https://hl7.org/fhir/R5/communication.html,"FHIR R5 (v5.0.0), Trial Use, maturity level 2",true,false,true,unverified,unverified,unverified,
SRC-003,Activity Streams 2.0 Vocabulary,World Wide Web Consortium (W3C),https://www.w3.org/TR/activitystreams-vocabulary/,"W3C Recommendation, 23 May 2017",true,false,true,unverified,unverified,unverified,
SRC-004,RFC 8621: The JSON Meta Application Protocol (JMAP) for Mail,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc8621.html,"Standards Track, August 2019",true,false,true,unverified,unverified,unverified,
SRC-005,Matrix Client-Server API specification,The Matrix.org Foundation C.I.C.,https://spec.matrix.org/latest/client-server-api/,v1.19 (latest at access date),true,false,true,unverified,unverified,unverified,
SRC-006,Message - Schema.org Type,Schema.org (W3C Schema.org Community Group),https://schema.org/Message,"Schema.org V30.0, 2026-03-19",true,false,true,unverified,unverified,unverified,
SRC-007,Directive 2002/58/EC concerning the processing of personal data and the protection of privacy in the electronic communications sector (ePrivacy Directive),European Parliament and Council of the European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32002L0058,"12 July 2002, OJ L 201, 31.7.2002, p. 37",true,false,true,unverified,unverified,unverified,
SRC-008,47 CFR 64.1200 - Delivery restrictions,"Legal Information Institute, Cornell Law School (reproducing US Code of Federal Regulations, FCC)",https://www.law.cornell.edu/cfr/text/47/64.1200,Current CFR text as accessed 2026-08-29,true,false,true,unverified,unverified,unverified,
SRC-009,RFC 5322: Internet Message Format,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc5322.html,"Standards Track, October 2008",true,false,true,unverified,unverified,unverified,
SRC-010,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339.html,"Standards Track, July 2002",true,false,true,unverified,unverified,unverified,
SRC-011,"Regulation (EU) 2016/679 (General Data Protection Regulation), consolidated text",European Parliament and Council of the European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02016R0679-20160504,"27 April 2016, consolidated 04 May 2016",true,false,true,unverified,unverified,unverified,
SRC-012,WhatsApp Business Platform Cloud API - Send Messages,"Meta Platforms, Inc.",https://developers.facebook.com/docs/whatsapp/cloud-api/guides/send-messages,Cloud API developer documentation as accessed 2026-08-29,true,false,true,unverified,unverified,unverified,
SRC-013,Commission Delegated Regulation (EU) 2017/565 supplementing Directive 2014/65/EU as regards organisational requirements and operating conditions for investment firms,European Commission,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32017R0565,"25 April 2016, OJ L 87, 31.3.2017, p. 1",true,false,true,unverified,unverified,unverified,
