source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"NIST Special Publication 800-30 Revision 1, Guide for Conducting Risk Assessments",National Institute of Standards and Technology (U.S. Department of Commerce),https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-30r1.pdf,"Revision 1, September 2012",true,false,true,unverified,unverified,unverified,
SRC-002,"NIST Interagency Report 8286 Revision 1, Integrating Cybersecurity and Enterprise Risk Management (ERM)",National Institute of Standards and Technology (U.S. Department of Commerce),https://csrc.nist.gov/pubs/ir/8286/r1/final,"Revision 1, December 2025",true,false,true,unverified,unverified,unverified,
SRC-003,"NIST Interagency Report 8286A Revision 1, Identifying and Estimating Cybersecurity Risk for Enterprise Risk Management",National Institute of Standards and Technology (U.S. Department of Commerce),https://csrc.nist.gov/pubs/ir/8286/a/r1/final,"Revision 1, December 2025",true,false,true,unverified,unverified,unverified,
SRC-004,"NIST Interagency Report 8286C Revision 1, Staging Cybersecurity Risks for Enterprise Risk Management and Governance Oversight",National Institute of Standards and Technology (U.S. Department of Commerce),https://csrc.nist.gov/pubs/ir/8286/c/r1/final,"Revision 1, December 2025",true,false,true,unverified,unverified,unverified,
SRC-005,OSCAL Assessment Results Model v1.1.2 JSON Format Metaschema Reference,National Institute of Standards and Technology (OSCAL project),https://pages.nist.gov/OSCAL-Reference/models/v1.1.2/assessment-results/json-definitions/,Model version 1.1.2,true,false,true,unverified,unverified,unverified,
SRC-006,"NIST Special Publication 800-53A Revision 5, Assessing Security and Privacy Controls in Information Systems and Organizations",National Institute of Standards and Technology (U.S. Department of Commerce),https://csrc.nist.gov/pubs/sp/800/53/a/r5/final,"Revision 5, January 2022 (patch release 5.2.0, August 2025)",true,false,true,unverified,unverified,unverified,
SRC-007,The Orange Book: Management of Risk - Principles and Concepts,HM Treasury (United Kingdom),https://www.gov.uk/government/publications/orange-book/the-orange-book-management-of-risk-principles-and-concepts,Updated 29 July 2026,true,false,true,unverified,unverified,unverified,
SRC-008,IEC 31010:2019 Risk management - Risk assessment techniques,International Electrotechnical Commission (published jointly with ISO),https://webstore.iec.ch/en/publication/59809,"Edition 2.0, 13 June 2019",true,false,true,unverified,unverified,unverified,
SRC-009,"Risk Taxonomy (O-RT), Version 3.1 (Document C251)",The Open Group,https://publications.opengroup.org/c251,"Version 3.1, 22 May 2025",true,false,true,unverified,unverified,unverified,
SRC-010,"NIST AI 100-1, Artificial Intelligence Risk Management Framework (AI RMF 1.0)",National Institute of Standards and Technology (U.S. Department of Commerce),https://nvlpubs.nist.gov/nistpubs/ai/NIST.AI.100-1.pdf,"Version 1.0, January 2023",true,false,true,unverified,unverified,unverified,
SRC-011,"NIST Special Publication 800-37 Revision 2, Risk Management Framework for Information Systems and Organizations",National Institute of Standards and Technology (U.S. Department of Commerce),https://csrc.nist.gov/pubs/sp/800/37/r2/final,"Revision 2, December 2018",true,false,true,unverified,unverified,unverified,
SRC-012,"Article 9: Risk Management System, Regulation (EU) 2024/1689 (Artificial Intelligence Act)",Future of Life Institute (AI Act Explorer republication of the Official Journal text),https://artificialintelligenceact.eu/article/9/,Regulation (EU) 2024/1689; provisions applicable from 2 December 2027 and 2 August 2028 for the categories referenced,true,false,true,unverified,unverified,unverified,
SRC-013,Guidance on Enterprise Risk Management - Enterprise Risk Management: Integrating with Strategy and Performance,Committee of Sponsoring Organizations of the Treadway Commission (COSO),https://www.coso.org/guidance-erm,2017 framework; guidance page accessed 2026,true,false,true,unverified,unverified,unverified,
SRC-014,"NIST SP 800-53 Rev. 5, Security and Privacy Controls for Information Systems and Organizations",National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"Revision 5, September 2020, updated through Release 5.2.0 (27 August 2025)",true,false,true,unverified,unverified,unverified,
SRC-015,OSCAL Implementation Layer: Component Definition Model,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/implementation/component-definition/,"OSCAL documentation, last updated 3 March 2025",true,false,true,unverified,unverified,unverified,
SRC-016,OSCAL Assessment Layer: Assessment Results Model,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-results/,"OSCAL documentation, last updated 3 March 2025",true,false,true,unverified,unverified,unverified,
SRC-017,OSCAL Implementation Layer: System Security Plan Model,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/implementation/ssp/,"OSCAL documentation, last updated 3 March 2025",true,false,true,unverified,unverified,unverified,
SRC-018,OSCAL Assessment Layer: Assessment Plan Model,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-plan/,"OSCAL documentation, last updated 3 March 2025",true,false,true,unverified,unverified,unverified,
SRC-019,AS 2201: An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements,Public Company Accounting Oversight Board (PCAOB),https://pcaobus.org/oversight/standards/auditing-standards/details/AS2201,AS 2201 as published in the PCAOB standards library; amendments noted effective 15 December 2026,true,false,true,unverified,unverified,unverified,
SRC-020,"Standards for Internal Control in the Federal Government (Green Book), GAO-25-107721",U.S. Government Accountability Office (GAO),https://www.gao.gov/products/gao-25-107721,"GAO-25-107721, 15 May 2025, effective fiscal year 2026",true,false,true,unverified,unverified,unverified,
