source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-002,Claim - Schema.org Type,Schema.org community (W3C Schema.org Community Group),https://schema.org/Claim,"Schema.org version 30.0, released 2026-03-19",true,false,true,unverified,unverified,unverified,
SRC-003,ClaimReview - Schema.org Type,Schema.org community (W3C Schema.org Community Group),https://schema.org/ClaimReview,"Schema.org version 30.0, released 2026-03-19",true,false,true,unverified,unverified,unverified,
SRC-004,Verifiable Credentials Data Model v2.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/vc-data-model-2.0/,"W3C Recommendation, 15 May 2025",true,false,true,unverified,unverified,unverified,
SRC-005,The Argument Interchange Format (AIF) Specification,"ARG-tech, Centre for Argument Technology, University of Dundee",https://www.arg-tech.org/wp-content/uploads/2011/09/aif-spec.pdf,"AIF specification document, published 2011 (AIF core ontology originating 2006)",true,false,true,unverified,unverified,unverified,
SRC-006,Nanopublication Guidelines (nschema),Nanopublication community (Nanopublication/Guidelines repository),https://github.com/Nanopublication/Guidelines/blob/master/nschema.html,"master branch guidelines, retrieved 2026-09-02",true,false,true,unverified,unverified,unverified,
SRC-007,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",true,false,true,unverified,unverified,unverified,
SRC-008,Shapes Constraint Language (SHACL),World Wide Web Consortium (W3C),https://www.w3.org/TR/shacl/,"W3C Recommendation, 20 July 2017",true,false,true,unverified,unverified,unverified,
SRC-009,RDF 1.2 Concepts and Abstract Syntax,World Wide Web Consortium (W3C),https://www.w3.org/TR/rdf12-concepts/,"W3C Candidate Recommendation Snapshot, 07 April 2026",true,false,true,unverified,unverified,unverified,
SRC-010,Guidance Note for Lead Authors of the IPCC Fifth Assessment Report on Consistent Treatment of Uncertainties,Intergovernmental Panel on Climate Change (IPCC),https://www.ipcc.ch/site/assets/uploads/2018/05/uncertainty-guidance-note.pdf,"Mastrandrea et al., 2010; carried forward for AR6",true,false,true,unverified,unverified,unverified,
SRC-011,"JCGM 200:2012 International vocabulary of metrology - Basic and general concepts and associated terms (VIM), 3rd edition",Joint Committee for Guides in Metrology (JCGM) / Bureau International des Poids et Mesures (BIPM),https://www.bipm.org/en/doi/10.59161/jcgm200-2012,"JCGM 200:2012, 3rd edition (2008 version with minor corrections)",true,false,true,unverified,unverified,unverified,
SRC-012,"NISO RP-45-2024, Communication of Retractions, Removals, and Expressions of Concern (CREC)",National Information Standards Organization (NISO),https://www.niso.org/publications/rp-45-2024-crec,"Recommended Practice, approved 26 June 2024, published 27 June 2024",true,false,true,unverified,unverified,unverified,
SRC-013,ODRL Information Model 2.2,World Wide Web Consortium (W3C),https://www.w3.org/TR/odrl-model/,"W3C Recommendation, 15 February 2018",true,false,true,unverified,unverified,unverified,
SRC-014,FAIR Principles,GO FAIR International Support and Coordination Office,https://www.go-fair.org/fair-principles/,"Current published principles page, derived from the 2016 Scientific Data paper 'The FAIR Guiding Principles for scientific data management and stewardship'",true,false,true,unverified,unverified,unverified,
