source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"FIPS 186-5, Digital Signature Standard (DSS)",National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/fips/186-5/final,"FIPS 186-5, 3 February 2023, DOI 10.6028/NIST.FIPS.186-5",true,false,true,unverified,unverified,unverified,
SRC-002,"FIPS 204, Module-Lattice-Based Digital Signature Standard",National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/fips/204/final,"FIPS 204, 13 August 2024, DOI 10.6028/NIST.FIPS.204",true,false,true,unverified,unverified,unverified,
SRC-003,"NIST Special Publication 800-102, Recommendation for Digital Signature Timeliness",National Institute of Standards and Technology (NIST),https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-102.pdf,September 2009,true,false,true,unverified,unverified,unverified,
SRC-004,Verifiable Credential Data Integrity 1.0: Securing the Integrity of Verifiable Credential Data,World Wide Web Consortium (W3C),https://www.w3.org/TR/vc-data-integrity/,"W3C Recommendation, 15 May 2025",true,false,true,unverified,unverified,unverified,
SRC-005,Verifiable Credentials Data Model v2.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/vc-data-model-2.0/,"W3C Recommendation, 15 May 2025",true,false,true,unverified,unverified,unverified,
SRC-006,RFC 5652: Cryptographic Message Syntax (CMS),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc5652.html,"STD 70, September 2009",true,false,true,unverified,unverified,unverified,
SRC-007,RFC 7515: JSON Web Signature (JWS),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc7515.html,"Standards Track, May 2015",true,false,true,unverified,unverified,unverified,
SRC-008,RFC 9052: CBOR Object Signing and Encryption (COSE): Structures and Process,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9052.html,"STD 96, August 2022",true,false,true,unverified,unverified,unverified,
SRC-009,RFC 3161: Internet X.509 Public Key Infrastructure Time-Stamp Protocol (TSP),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3161.html,"Standards Track, August 2001",true,false,true,unverified,unverified,unverified,
SRC-010,RFC 9901: Selective Disclosure for JSON Web Tokens (SD-JWT),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9901.html,"Standards Track, November 2025",true,false,true,unverified,unverified,unverified,
