source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,RFC 7946: The GeoJSON Format,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc7946.html,"RFC 7946, August 2016",true,false,true,unverified,unverified,unverified,
SRC-002,OGC GeoSPARQL - A Geographic Query Language for RDF Data (22-047r1),Open Geospatial Consortium,https://docs.ogc.org/is/22-047r1/22-047r1.html,"Version 1.1, published 2024-01-29",true,false,true,unverified,unverified,unverified,
SRC-003,OGC Abstract Specification Topic 2: Referencing by coordinates Corrigendum (18-005r5),Open Geospatial Consortium / ISO TC 211 (consistent with ISO 19111:2019),https://docs.ogc.org/as/18-005r5/18-005r5.html,"Version 5.0.1, 2021-07-02",true,false,true,unverified,unverified,unverified,
SRC-004,OGC API - Features - Part 1: Core Corrigendum (17-069r4),Open Geospatial Consortium,https://docs.ogc.org/is/17-069r4/17-069r4.html,"Version 1.0.1, 2022-05-11",true,false,true,unverified,unverified,unverified,
SRC-005,OGC Features and Geometries JSON (JSON-FG) - Part 1: Core (21-045r1),Open Geospatial Consortium,https://docs.ogc.org/is/21-045r1/21-045r1.html,"Version 1.0.0, 2026-04-30",true,false,true,unverified,unverified,unverified,
SRC-006,Spatial Data on the Web Best Practices,World Wide Web Consortium (W3C) / Open Geospatial Consortium,https://www.w3.org/TR/sdw-bp/,"W3C Group Draft Note, 19 September 2023 (retrieved edition)",true,false,true,unverified,unverified,unverified,
SRC-007,OGC GeoPackage Encoding Standard (12-128r19),Open Geospatial Consortium,https://docs.ogc.org/is/12-128r19/12-128r19.html,"Version 1.4.0, 2024-02-06",true,false,true,unverified,unverified,unverified,
SRC-008,OpenGIS Implementation Specification for Geographic information - Simple feature access - Part 1: Common architecture (06-103r4),Open Geospatial Consortium (adopted as ISO 19125-1),https://docs.ogc.org/is/06-103r4/06-103r4.pdf,"Version 1.2.1, 2011-05-28",true,false,true,unverified,unverified,unverified,
SRC-009,ISO 19107:2019 Geographic information - Spatial schema,International Organization for Standardization (ISO/TC 211),https://www.iso.org/standard/66175.html,"Second edition, published 2019 (cancels and replaces ISO 19107:2003)",true,false,true,unverified,unverified,unverified,
SRC-010,OGC Geography Markup Language (GML) Encoding Standard,Open Geospatial Consortium,https://www.ogc.org/standards/gml/,3.2.2 (OGC 07-036r1) with extended schemas 3.3 (OGC 10-129r1),true,false,true,unverified,unverified,unverified,
SRC-011,OGC API - Features - Part 2: Coordinate Reference Systems by Reference corrigendum (18-058r1),Open Geospatial Consortium,https://docs.ogc.org/is/18-058r1/18-058r1.html,"Version 1.0.1, 2022-05-11",true,false,true,unverified,unverified,unverified,
SRC-012,Geographic information - Well-known text representation of coordinate reference systems,Open Geospatial Consortium,https://docs.ogc.org/is/18-010r7/18-010r7.html,"OGC 18-010r7, version 2.0.6, 2019-08-13",true,false,true,unverified,unverified,unverified,
SRC-013,WKT Coordinate Reference Systems - OGC Standard Representation,Open Geospatial Consortium,https://www.ogc.org/standards/wkt-crs/,"Standards listing page, current version 2.1.11 (OGC 18-010r11); version 1.0 (OGC 12-063r5) marked deprecated; accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-014,OGC Name Type Specification - definitions - part 1 - basic name,Open Geospatial Consortium,https://docs.ogc.org/pol/09-048r7.html,"OGC 09-048r7, version 1.4, 2024-07-24",true,false,true,unverified,unverified,unverified,
SRC-015,EPSG and OGC URIs,International Association of Oil and Gas Producers (IOGP) - EPSG Geodetic Parameter Dataset registry,https://iogp.georepository.com/ogc_uri.html,"EPSG registry guidance page, accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-016,New Datums - Modernized National Spatial Reference System,NOAA National Geodetic Survey,https://geodesy.noaa.gov/datums/newdatums/index.shtml,"NGS modernized NSRS programme pages, accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-017,Geocentric Datum of Australia 2020 (GDA2020),Geoscience Australia,https://www.ga.gov.au/scientific-topics/positioning-navigation/geodesy/datums-projections/gda2020,"Geoscience Australia geodesy pages, accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-018,PROJ Frequently Asked Questions,PROJ / OSGeo,https://proj.org/en/stable/faq.html,"PROJ 9.8.1 stable documentation, accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-019,ISO 19111:2019 Geographic information — Referencing by coordinates,International Organization for Standardization,https://www.iso.org/standard/74039.html,"Third edition 2019-01, with Amendment 1:2021 and Amendment 2:2023; revision under ISO/AWI 19111",true,false,true,unverified,unverified,unverified,
SRC-020,OGC Abstract Specification Topic 24: Functional Model for Crustal Deformation,Open Geospatial Consortium (with IAG Commission 1 Working Group 1.3.1),https://docs.ogc.org/as/22-010r4/22-010r4.html,"OGC 22-010r4, version 1.0, published 2024-04-29",true,false,true,unverified,unverified,unverified,
SRC-021,ITRF2020 — International Terrestrial Reference Frame,"IERS ITRS Centre, Institut national de l'information géographique et forestière (IGN)",https://itrf.ign.fr/en/solutions/itrf2020,"ITRF2020, released 2023, reference epoch 2015.0 (Altamimi et al., Journal of Geodesy, 2023)",true,false,true,unverified,unverified,unverified,
SRC-022,New Zealand Geodetic Datum 2000 deformation model,Land Information New Zealand (LINZ),https://www.linz.govt.nz/guidance/geodetic-system/coordinate-systems-used-new-zealand/geodetic-datums/new-zealand-geodetic-datum-2000-nzgd2000/new-zealand-geodetic-datum-2000-deformation-model,Deformation model version 20180701; page last updated 2020-01-13; seven released versions since 20130801,true,false,true,unverified,unverified,unverified,
SRC-023,Geomatics Guidance Note 25 — Dynamic versus static CRSs and use of the ITRF (IOGP Report 373-25),International Association of Oil & Gas Producers (IOGP) Geomatics Committee,https://www.iogp.org/bookstore/product/geomatics-guidance-note-25-dynamic-versus-static-crss-and-use-of-the-itrf/,"Version 1.1, updated July 2019",true,false,true,unverified,unverified,unverified,
SRC-024,EPSG Geodetic Parameter Dataset — Guidance Notes and Registry,"IOGP Geomatics Committee (EPSG registry, GeoRepository)",https://iogp.georepository.com/guidance-notes.html,"EPSG Dataset v13.001 / GeoRepository v2.44.2; GN 7-1 v9 (Mar 2025), GN 7-2 v74 (Jul 2026), GN 7-3 v1.0 (Jul 2022), GN 7-6 Policies and procedures for data management v1.1 (Jun 2025), GN 7-7 ETRS89 in the EPSG Dataset v1 (Apr 2026); accessed 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-025,OGC GeoPackage Encoding Standard 1.4.0,Open Geospatial Consortium,https://www.geopackage.org/spec140/,"Version 1.4.0, published 2024-02-06",true,false,true,unverified,unverified,unverified,
SRC-026,PROJJSON specification,PROJ project (OSGeo),https://proj.org/en/stable/specifications/projjson.html,"PROJJSON schema v0.7 (https://proj.org/schemas/v0.7/projjson.schema.json), introduced in PROJ 9.2.1; documentation for PROJ 9.8.x",true,false,true,unverified,unverified,unverified,
SRC-027,Coordinate epoch support,GDAL project (OSGeo),https://gdal.org/en/stable/user/coordinate_epoch.html,GDAL 3.4 and later; stable documentation accessed 2026-09-04,true,false,true,unverified,unverified,unverified,
SRC-028,Resolution 4 of the 27th CGPM (2022) — On the use and future development of UTC,Bureau International des Poids et Mesures (BIPM) / Conférence Générale des Poids et Mesures,https://www.bipm.org/en/cgpm-2022/resolution-4,"27th CGPM, November 2022; implementation plan due for the 28th CGPM (2026)",true,false,true,unverified,unverified,unverified,
SRC-029,PROJ documentation — Coordinate operations,PROJ project (OSGeo),https://proj.org/en/stable/operations/index.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-030,PROJ documentation — Transformation pipelines (+proj=pipeline),PROJ project (OSGeo),https://proj.org/en/stable/operations/pipeline.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-031,PROJ documentation — projinfo,PROJ project (OSGeo),https://proj.org/en/stable/apps/projinfo.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-032,PROJ documentation — Glossary,PROJ project (OSGeo),https://proj.org/en/stable/glossary.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-033,PROJ documentation — Resource files,PROJ project (OSGeo),https://proj.org/en/stable/resource_files.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-034,PROJ documentation — Transformations (usage),PROJ project (OSGeo),https://proj.org/en/stable/usage/transformation.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-035,PROJ documentation — Transformation operations catalogue,PROJ project (OSGeo),https://proj.org/en/stable/operations/transformations/index.html,"PROJ stable documentation branch, retrieved 2026-09-04",true,false,true,unverified,unverified,unverified,
SRC-036,NGS Coordinate Conversion and Transformation Tool (NCAT),NOAA National Geodetic Survey,https://geodesy.noaa.gov/NCAT/,Retrieved 2026-09-04,true,false,true,unverified,unverified,unverified,
SRC-037,New Datums — modernization of the National Spatial Reference System,NOAA National Geodetic Survey,https://www.ngs.noaa.gov/datums/newdatums/index.shtml,Retrieved 2026-09-04,true,false,true,unverified,unverified,unverified,
SRC-038,NADCON 5.0: Geometric Transformation Tool for points in the National Spatial Reference System (NOAA Technical Report NOS NGS 63),NOAA National Geodetic Survey,https://repository.library.noaa.gov/view/noaa/55451,2020,true,false,true,unverified,unverified,unverified,
SRC-039,EPSG Geodetic Parameter Dataset Terms of Use,International Association of Oil & Gas Producers (IOGP) Geomatics Committee,https://iogp.georepository.com/terms-of-use.html,Revised 8 April 2016,true,false,true,unverified,unverified,unverified,
SRC-040,OGC Naming Authority - Procedures,Open Geospatial Consortium,https://docs.ogc.org/pol/09-046r6.html,"OGC 09-046r6, version 1.3, 2021-09-27",true,false,true,unverified,unverified,unverified,
SRC-041,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
