source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Compliance management systems - Requirements with guidance for use,International Organization for Standardization,https://www.iso.org/standard/75080.html,ISO 37301:2021,false,false,true,true,access-restricted,catalogue-verified,limited,Full normative clauses not asserted.
SRC-002,Risk management - Guidelines,International Organization for Standardization,https://www.iso.org/standard/65694.html,ISO 31000:2018,false,false,true,true,access-restricted,catalogue-verified,limited,Full normative clauses not asserted.
SRC-003,Guidelines for auditing management systems,International Organization for Standardization,https://www.iso.org/standard/70017.html,ISO 19011:2018,false,false,true,true,access-restricted,catalogue-verified,limited,Full normative clauses not asserted.
SRC-004,Security and Privacy Controls for Information Systems and Organizations,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,"NIST SP 800-53 Rev. 5 Release 5.2.0, 27 August 2025",false,false,true,true,verified,verified,verified,
SRC-005,Assessing Security and Privacy Controls in Information Systems and Organizations,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/53/a/r5/final,"NIST SP 800-53A Rev. 5 Release 5.2.0, 27 August 2025",false,false,true,true,verified,verified,verified,
SRC-006,Open Security Controls Assessment Language,National Institute of Standards and Technology,https://pages.nist.gov/OSCAL/,"OSCAL 1.2.3, released 7 August 2026",false,false,true,true,verified,verified,verified,
SRC-007,Evaluation of Corporate Compliance Programs,United States Department of Justice,https://www.justice.gov/criminal-fraud/page/file/937501/dl?inline,Updated September 2024,false,false,true,true,verified,verified,verified,United States enforcement profile.
SRC-008,"Annotated 2025 Chapter 8, section 8B2.1 Effective Compliance and Ethics Program",United States Sentencing Commission,https://www.ussc.gov/guidelines/2025-guidelines-manual/annotated-2025-chapter-8,"2025 Guidelines Manual, effective 1 November 2025",false,false,true,true,verified,verified,verified,United States sentencing profile.
SRC-009,Recommendation of the Council on Public Integrity,Organisation for Economic Co-operation and Development,https://legalinstruments.oecd.org/public/doc/353/353.en.pdf,"OECD/LEGAL/0435, adopted 26 January 2017",false,false,true,true,verified,verified,verified,
SRC-010,An Anti-Corruption Ethics and Compliance Programme for Business: A Practical Guide,United Nations Office on Drugs and Crime,https://www.unodc.org/documents/corruption/Publications/2013/13-84498_Ebook.pdf,"United Nations, 2013",false,false,true,true,verified,verified,verified,Anti-corruption business profile.
SRC-011,Business Process Model and Notation,Object Management Group,https://www.omg.org/spec/BPMN/2.0.2/About-BPMN,"BPMN 2.0.2, formal specification, January 2014",false,false,true,true,verified,verified,verified,Process projection only.
SRC-012,Structured Assurance Case Metamodel,Object Management Group,https://www.omg.org/spec/SACM/2.3/About-SACM,"SACM 2.3, formal specification",false,false,true,true,verified,verified,verified,
SRC-013,Static Analysis Results Interchange Format,OASIS Open,https://docs.oasis-open.org/sarif/sarif/v2.1.0/os/sarif-v2.1.0-os.html,"SARIF 2.1.0, OASIS Standard, 27 March 2020",false,false,true,true,verified,verified,verified,Applicable automated-analysis findings only.
SRC-014,ODRL Information Model 2.2,World Wide Web Consortium,https://www.w3.org/TR/odrl-model/,"W3C Recommendation, 15 February 2018",false,false,true,true,verified,verified,verified,Policy-expression alignment only.
SRC-015,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,verified,verified,verified,
SRC-016,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,verified,verified,verified,European Union jurisdiction profile.
SRC-017,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,verified,verified,verified,
