source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,OSCAL Assessment Results Model v1.1.2 JSON Format Metaschema Reference,National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL-Reference/models/v1.1.2/assessment-results/json-definitions/,OSCAL v1.1.2,true,false,true,unverified,unverified,unverified,
SRC-002,Assessment Results Model (OSCAL concepts documentation),National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-results/,"OSCAL documentation, accessed 2026-08-29",true,false,true,unverified,unverified,unverified,
SRC-003,Assessment Plan Model (OSCAL concepts documentation),National Institute of Standards and Technology (NIST),https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-plan/,"OSCAL documentation, accessed 2026-08-29",true,false,true,unverified,unverified,unverified,
SRC-004,Static Analysis Results Interchange Format (SARIF) Version 2.1.0 Plus Errata 01,OASIS,https://docs.oasis-open.org/sarif/sarif/v2.1.0/sarif-v2.1.0.html,"Version 2.1.0 Plus Errata 01, 28 August 2023",true,false,true,unverified,unverified,unverified,
SRC-005,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013; namespace http://www.w3.org/ns/prov#",true,false,true,unverified,unverified,unverified,
SRC-006,Regulation (EU) 2019/1020 on market surveillance and compliance of products,European Union (European Parliament and Council),https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32019R1020,"OJ L 169, 25.6.2019, consolidated text as accessed 2026-08-29",true,false,true,unverified,unverified,unverified,
SRC-007,ISSAI 100 – Fundamental Principles of Public-Sector Auditing,International Organisation of Supreme Audit Institutions (INTOSAI),https://www.issai.org/pronouncements/issai-100-fundamental-principles-of-public-sector-auditing/,Endorsed 2013; editorial update 2019 under the INTOSAI Framework of Professional Pronouncements,true,false,true,unverified,unverified,unverified,
SRC-008,Global Internal Audit Standards,The Institute of Internal Auditors (IIA),https://www.theiia.org/en/standards/2024-standards/global-internal-audit-standards/,2024 edition,true,false,true,unverified,unverified,unverified,
SRC-009,"NIST SP 800-53A Rev. 5, Assessing Security and Privacy Controls in Information Systems and Organizations",National Institute of Standards and Technology (NIST),https://csrc.nist.gov/pubs/sp/800/53/a/r5/final,"January 2022; patch release 5.2.0, 27 August 2025; DOI 10.6028/NIST.SP.800-53Ar5",true,false,true,unverified,unverified,unverified,
SRC-010,"Structured Assurance Case Metamodel (SACM), Version 2.3",Object Management Group (OMG),https://www.omg.org/spec/SACM/2.3/About-SACM,"Version 2.3, formal, October 2023",true,false,true,unverified,unverified,unverified,
SRC-011,"JCGM publications, including JCGM 106:2012 'Evaluation of measurement data — The role of measurement uncertainty in conformity assessment' and JCGM 200:2012 (VIM)",Joint Committee for Guides in Metrology / Bureau International des Poids et Mesures (BIPM),https://www.bipm.org/en/committees/jc/jcgm/publications,JCGM 106:2012 (DOI 10.59161/JCGM106-2012); JCGM 100:2008 GUM; JCGM 200:2012 VIM,true,false,true,unverified,unverified,unverified,
SRC-012,Government Auditing Standards (Yellow Book),U.S. Government Accountability Office (GAO),https://www.gao.gov/yellowbook,"2024 revision; effective for financial audits, attestation engagements and reviews of financial statements, and for performance audits, for periods beginning on or after 15 December 2025",true,false,true,unverified,unverified,unverified,
SRC-013,Commission Notice — The 'Blue Guide' on the implementation of EU product rules 2022,European Commission,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:52022XC0629(04),"2022/C 247/01, OJ C 247, 29.6.2022",true,false,true,unverified,unverified,unverified,
SRC-014,ISO/IEC 17020:2012 Conformity Assessment — Requirements for the Operation of Various Types of Bodies Performing Inspection (OSAC Registry entry),"National Institute of Standards and Technology (NIST), Organization of Scientific Area Committees for Forensic Science",https://www.nist.gov/standard/701,Registry entry added 7 June 2022; refers to ISO/IEC 17020:2012,true,false,true,unverified,unverified,unverified,
SRC-015,"GAO Issues 2024 'Yellow Book,' Updating the Standards for Government Auditing",U.S. Government Accountability Office (GAO),https://www.gao.gov/press-release/gao-issues-2024-yellow-book-updating-standards-government-auditing,1 February 2024,true,false,true,unverified,unverified,unverified,
