source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"ISO/IEC/IEEE 29119 series: Software and systems engineering, Software testing",International Organization for Standardization,https://committee.iso.org/sites/jtc1sc7/home/projects/flagship-standards/isoiecieee-29119-series.html,"Official ISO/IEC JTC 1/SC 7 series overview, accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-002,"ISO/IEC/IEEE 29119-3:2021 Software testing, Part 3: Test documentation",International Organization for Standardization,https://www.iso.org/standard/79429.html,"ISO/IEC/IEEE 29119-3:2021, Edition 2; official catalogue abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-003,ISO/IEC 17025:2017 General requirements for the competence of testing and calibration laboratories,International Organization for Standardization,https://www.iso.org/standard/66912.html,"ISO/IEC 17025:2017, Edition 3; confirmed 2023; official catalogue summary",false,false,true,true,unverified,unverified,unverified,
SRC-004,Evaluation and Report Language (EARL) 1.0 Schema,World Wide Web Consortium,https://www.w3.org/TR/EARL10-Schema/,"W3C Working Group Note, 2 February 2017",false,false,true,true,unverified,unverified,unverified,
SRC-005,OSCAL Assessment Layer: Assessment Results Model,National Institute of Standards and Technology,https://pages.nist.gov/OSCAL/learn/concepts/layer/assessment/assessment-results/,"OSCAL assessment results documentation, updated 3 March 2025",false,false,true,true,unverified,unverified,unverified,
SRC-006,OSCAL Assessment Results Model v1.2.0 XML Format Reference,National Institute of Standards and Technology,https://pages.nist.gov/OSCAL-Reference/models/v1.2.0/assessment-results/xml-reference/,OSCAL 1.2.0 XML reference,false,false,true,true,unverified,unverified,unverified,
SRC-007,"Observations, Measurements, and Samples",Open Geospatial Consortium,https://www.ogc.org/standards/om/,"OGC Abstract Specification Topic 20, OGC 20-082r4 and ISO 19156:2023",false,false,true,true,unverified,unverified,unverified,
SRC-008,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-009,Robot Framework User Guide,Robot Framework Foundation,https://robotframework.org/robotframework/7.4.2/RobotFrameworkUserGuide.html,Robot Framework 7.4.2 user guide,false,false,true,true,unverified,unverified,unverified,
SRC-010,"NASA Systems Engineering Handbook, Appendix I: Verification and Validation Plan Outline",National Aeronautics and Space Administration,https://www.nasa.gov/reference/system-engineering-handbook-appendix/,"NASA/SP-2016-6105 Rev2 appendix, official web projection",false,false,true,true,unverified,unverified,unverified,
SRC-011,OpenTelemetry Test Attributes,OpenTelemetry,https://opentelemetry.io/docs/specs/semconv/registry/attributes/test/,"Semantic Conventions 1.44.0 test attribute registry, development stability",false,false,true,true,unverified,unverified,unverified,
SRC-012,NIST Privacy Framework,National Institute of Standards and Technology,https://www.nist.gov/privacy-framework,Privacy Framework 1.0; 1.1 initial public draft available,false,false,true,true,unverified,unverified,unverified,
SRC-013,Disposing of records,"The National Archives, United Kingdom",https://www.nationalarchives.gov.uk/information-management/manage-information/policy-process/disposal/,"Official records-management guidance, accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-014,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002, updated by RFC 9557",false,false,true,true,unverified,unverified,unverified,
