source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"Federal Acquisition Regulation, Part 46 — Quality Assurance",U.S. General Services Administration / FAR Council (Acquisition.gov),https://www.acquisition.gov/far/part-46,"Current consolidated FAR text as published on Acquisition.gov, accessed 2026-08-29",true,false,true,unverified,unverified,unverified,
SRC-002,Continuous reporting on milestones & deliverables — EU Funding & Tenders Online Manual,European Commission,https://webgate.ec.europa.eu/funding-tenders-opportunities/spaces/OM/pages/1867968/Continuous+reporting+on+milestones+deliverables,"Online Manual page, last modified 2021-06-04",true,false,true,unverified,unverified,unverified,
SRC-003,Completing the Deliverables — EU Funding & Tenders IT How To,European Commission,https://webgate.ec.europa.eu/funding-tenders-opportunities/spaces/IT/pages/19693685/Completing+the+Deliverables,"IT How To guidance page, accessed 2026-08-29",true,false,true,unverified,unverified,unverified,
SRC-004,GAO Schedule Assessment Guide: Best Practices for Project Schedules (GAO-16-89G),U.S. Government Accountability Office,https://www.gao.gov/products/gao-16-89g,"GAO-16-89G, published 2015-12-22",true,false,true,unverified,unverified,unverified,
SRC-005,Open Contracting Data Standard 1.1.5 — Schema reference (Milestone and Document building blocks),Open Contracting Partnership,https://standard.open-contracting.org/latest/en/schema/reference/,OCDS version 1.1.5,true,false,true,unverified,unverified,unverified,
SRC-006,"Open Contracting Data Standard 1.1.5 — Codelists (milestoneStatus, milestoneType, documentType)",Open Contracting Partnership,https://standard.open-contracting.org/latest/en/schema/codelists/,OCDS version 1.1.5,true,false,true,unverified,unverified,unverified,
SRC-007,RFC 3339 — Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",true,false,true,unverified,unverified,unverified,
SRC-008,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013; namespace http://www.w3.org/ns/prov#",true,false,true,unverified,unverified,unverified,
SRC-009,Government Functional Standard GovS 002: Project delivery,UK Government Project Delivery Function (Cabinet Office / NISTA),https://projectdelivery.gov.uk/library-products/government-functional-standard-govs-002-project-delivery/,"Version 2.1, published 2025-09-01 (page last modified 2026-03-29)",true,false,true,unverified,unverified,unverified,
SRC-010,Programme and project data standard (HTML),UK Government Project Delivery Function (NISTA),https://projectdelivery.gov.uk/library-products/programme-and-project-data-standard-html/,"Published 2025-12-11, status: under consultation",true,false,true,unverified,unverified,unverified,
SRC-011,"NPR 7120.5F — NASA Space Flight Program and Project Management Requirements, Chapter 2",National Aeronautics and Space Administration (NASA),https://nodis3.gsfc.nasa.gov/displayDir.cfm?Internal_ID=N_PR_7120_005F_&page_name=Chapter2,"NPR 7120.5F w/Change 4, effective 2021-08-03, expiration 2027-02-03",true,false,true,unverified,unverified,unverified,
SRC-012,RFC 9530 — Digest Fields,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9530.html,"RFC 9530, Standards Track, February 2024",true,false,true,unverified,unverified,unverified,
