source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,FHIR R5 CarePlan,Health Level Seven International,https://hl7.org/fhir/R5/careplan.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-002,FHIR R5 EpisodeOfCare,Health Level Seven International,https://hl7.org/fhir/R5/episodeofcare.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-003,FHIR R5 Goal,Health Level Seven International,https://hl7.org/fhir/R5/goal.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-004,FHIR R5 CareTeam,Health Level Seven International,https://hl7.org/fhir/R5/careteam.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-005,FHIR R5 RequestOrchestration,Health Level Seven International,https://hl7.org/fhir/R5/requestorchestration.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-006,FHIR R5 PlanDefinition,Health Level Seven International,https://hl7.org/fhir/R5/plandefinition.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-007,FHIR R5 Task,Health Level Seven International,https://hl7.org/fhir/R5/task.html,"FHIR 5.0.0, 26 March 2023, maturity level 3 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-008,FHIR R5 Workflow,Health Level Seven International,https://hl7.org/fhir/R5/workflow.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-009,FHIR R5 ClinicalImpression,Health Level Seven International,https://hl7.org/fhir/R5/clinicalimpression.html,"FHIR 5.0.0, 26 March 2023, maturity level 1 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-010,FHIR R5 Condition,Health Level Seven International,https://hl7.org/fhir/R5/condition.html,"FHIR 5.0.0, 26 March 2023, maturity level 5 and Trial Use",false,false,true,true,verified,verified,verified,
SRC-011,FHIR R5 Observation,Health Level Seven International,https://hl7.org/fhir/R5/observation.html,"FHIR 5.0.0, 26 March 2023, Normative from FHIR 4.0.0",false,false,true,true,verified,verified,verified,
SRC-012,Continuity and coordination of care,World Health Organization,https://www.who.int/publications/i/item/9789241514033,"WHO practice brief, 7 November 2018",false,false,true,true,verified,verified,verified,
SRC-013,UHC service planning and models of care,World Health Organization,https://www.who.int/teams/integrated-health-services/clinical-services-and-systems/service-organizations-and-integration,Living official page accessed 6 September 2026,false,false,true,true,verified,verified,verified,
SRC-014,Shared decision making,National Institute for Health and Care Excellence,https://www.nice.org.uk/guidance/ng197,"NICE guideline NG197, published 17 June 2021",false,false,true,true,verified,verified,verified,
SRC-015,Dynamic Care Planning,Integrating the Healthcare Enterprise,https://www.ihe.net/uploadedFiles/Documents/PCC/IHE_PCC_Suppl_DCP.pdf,"IHE PCC Supplement, revised 27 September 2019",false,false,true,true,verified,verified,verified,
SRC-016,Task Planning Specification,openEHR Foundation,https://specifications.openehr.org/releases/PROC/latest/task_planning.html,"PROC Release-1.7.0, RETIRED, copyright 2017-2024",false,false,true,true,verified,verified,verified,Retired source is evidence only and not a conformance target.
SRC-017,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,verified,verified,verified,
SRC-018,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,verified,verified,verified,
SRC-019,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,verified,verified,verified,
