source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Data Catalog Vocabulary DCAT Version 3,World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,W3C Recommendation 22 August 2024,false,false,true,true,verified,verified,verified,CatalogRecord Resource Dataset Distribution DataService version quality relations and federation.
SRC-002,DCAT Application Profile for data portals in Europe,European Commission SEMIC,https://semiceu.github.io/DCAT-AP/releases/3.0.1/,DCAT-AP 3.0.1 current recommendation at access,false,false,true,true,verified,verified,verified,European application profile with catalog dataset service and distribution requirements.
SRC-003,Data on the Web Best Practices,World Wide Web Consortium,https://www.w3.org/TR/dwbp/,W3C Recommendation 31 January 2017,false,false,true,true,verified,verified,verified,Discovery access licensing provenance version quality and feedback publication guidance.
SRC-004,PROV-O The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,Entity activity agent attribution derivation revision and time.
SRC-005,Data on the Web Best Practices Data Quality Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-dqv/,W3C Working Group Note 15 December 2016,false,false,true,true,verified,verified,verified,Quality dimensions metrics measurements annotations certificates policies and provenance.
SRC-006,ODRL Information Model 2.2,World Wide Web Consortium,https://www.w3.org/TR/odrl-model/,W3C Recommendation 15 February 2018,false,false,true,true,verified,verified,verified,Permissions prohibitions duties offers agreements parties assets constraints and profiles.
SRC-007,Data Privacy Vocabulary,World Wide Web Consortium Data Privacy Vocabularies and Controls Community Group,https://www.w3.org/community/reports/dpvcg/CG-FINAL-dpv-20240801/,Final Community Group Report 1 August 2024,false,false,true,true,verified,verified,verified,Privacy purpose processing data role legal basis risk and control vocabulary profile.
SRC-008,Data Product Ontology,Object Management Group,https://www.omg.org/spec/DPROD/1.0/Beta1/PDF,DPROD 1.0 Beta 1 February 2025,false,false,true,true,verified,verified,verified,Beta DCAT extension for describing data products and related services and policies.
SRC-009,Open Data Product Specification,Linux Foundation,https://opendataproducts.org/v4.1/,ODPS 4.1 current at access,false,false,true,true,verified,verified,verified,Product details holder use cases pricing licence contract payment access SLA and quality profile.
SRC-010,Dataset,Schema.org,https://schema.org/Dataset,Current vocabulary page at access,false,false,true,true,verified,current-at-access,verified,High-level web discovery projection for datasets distributions catalog inclusion and measurements.
SRC-011,DataCite Metadata Schema Documentation for the Publication and Citation of Research Data and Other Research Outputs,DataCite,https://schema.datacite.org/meta/kernel-4.6/,Metadata Schema 4.6,false,false,true,true,verified,verified,verified,Persistent identifiers creators titles publisher dates resource types relations rights funding and descriptions.
SRC-012,NIST Research Data Framework Version 2.0,National Institute of Standards and Technology,https://nvlpubs.nist.gov/nistpubs/SpecialPublications/1500-18/NIST.SP.1500-18r2.html,NIST SP 1500-18r2 February 2024,false,false,true,true,verified,verified,verified,Research data lifecycle stakeholders reuse governance and fit-for-purpose framing.
SRC-013,FAIR Guiding Principles for scientific data management and stewardship,Scientific Data,https://doi.org/10.1038/sdata.2016.18,Published 15 March 2016,false,false,true,true,verified,verified,verified,Findable Accessible Interoperable Reusable and machine-actionable principles.
SRC-014,Time Ontology in OWL,World Wide Web Consortium,https://www.w3.org/TR/owl-time/,W3C Recommendation 19 October 2017,false,false,true,true,verified,verified,verified,Instants intervals durations temporal reference systems and relations.
SRC-015,Date and Time on the Internet Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339,RFC 3339 July 2002,false,false,true,true,verified,verified,verified,Interoperable timestamps with seconds and explicit UTC relationship.
SRC-016,OpenAPI Specification 3.1.1,OpenAPI Initiative,https://spec.openapis.org/oas/v3.1.1.html,OpenAPI 3.1.1 24 October 2024,false,false,true,true,verified,verified,verified,HTTP API interface descriptions operations parameters schemas responses and security schemes.
