source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,PROV-DM: The PROV Data Model,World Wide Web Consortium,https://www.w3.org/TR/prov-dm/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-002,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-003,AI Risk Management Framework: Audience,National Institute of Standards and Technology,https://airc.nist.gov/airmf-resources/airmf/2-sec-audience/,"AI RMF 1.0 resource, accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-004,A2A Protocol Specification,A2A Project under the Linux Foundation,https://a2a-protocol.org/latest/specification/,"Latest public specification, accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-005,Regulation (EU) 2024/1689 laying down harmonised rules on artificial intelligence,European Union,https://eur-lex.europa.eu/eli/reg/2024/1689/oj,"Regulation (EU) 2024/1689, 13 June 2024",false,false,true,true,unverified,unverified,unverified,
SRC-006,ODRL Information Model 2.2,World Wide Web Consortium,https://www.w3.org/TR/odrl-model/,"W3C Recommendation, 15 February 2018",false,false,true,true,unverified,unverified,unverified,
SRC-007,Verifiable Credentials Data Model v2.0,World Wide Web Consortium,https://www.w3.org/TR/vc-data-model-2.0/,"W3C Recommendation, 15 May 2025",false,false,true,true,unverified,unverified,unverified,
SRC-008,Time Ontology in OWL,World Wide Web Consortium,https://www.w3.org/TR/owl-time/,"W3C Recommendation, 19 October 2017; current 15 November 2022 edition",false,false,true,true,unverified,unverified,unverified,
SRC-009,Web of Things Thing Description 1.1,World Wide Web Consortium,https://www.w3.org/TR/wot-thing-description11/,"W3C Recommendation, 5 December 2023",false,false,true,true,unverified,unverified,unverified,
SRC-010,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
