source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,FHIR R5 Observation,Health Level Seven International,https://hl7.org/fhir/R5/observation.html,"FHIR 5.0.0, 26 March 2023, Normative resource",false,false,true,true,unverified,unverified,unverified,
SRC-002,FHIR R5 Condition,Health Level Seven International,https://hl7.org/fhir/R5/condition.html,"FHIR 5.0.0, 26 March 2023, Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-003,FHIR R5 DiagnosticReport,Health Level Seven International,https://hl7.org/fhir/R5/diagnosticreport.html,"FHIR 5.0.0, 26 March 2023, Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-004,FHIR R5 ClinicalImpression,Health Level Seven International,https://hl7.org/fhir/R5/clinicalimpression.html,"FHIR 5.0.0, 26 March 2023, maturity level 1 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-005,openEHR Reference Model EHR Information Model,openEHR Foundation,https://specifications.openehr.org/releases/RM/Release-1.1.0/ehr.html,Reference Model 1.1.0,false,false,true,true,unverified,unverified,unverified,
SRC-006,SNOMED CT Concept Model,SNOMED International,https://docs.snomed.org/snomed-ct-practical-guides/snomed-ct-starter-guide/6-snomed-ct-concept-model,Living official guide accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-007,Clinical Finding and Disorder,SNOMED International,https://docs.snomed.org/snomed-ct-specifications/snomed-ct-editorial-guide/readme/authoring/domain-specific-modeling/clinical-finding-and-disorder,Living Editorial Guide accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-008,LOINC Users' Guide: Clinical observations and measures,Regenstrief Institute,https://loinc.org/kb/users-guide/clinical-observations-and-measures/introduction,"LOINC 2.82 knowledge base, page updated 19 July 2026",false,false,true,true,unverified,unverified,unverified,
SRC-009,"ICD API Supported Classifications, Versions and Languages",World Health Organization,https://icd.who.int/docs/icd-api/SupportedClassifications/,ICD-11 Foundation and MMS release 2026-01,false,false,true,true,unverified,unverified,unverified,
SRC-010,ICD API version 2 documentation,World Health Organization,https://icd.who.int/docs/icd-api/APIDoc-Version2/,"API version 2, accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-011,OMOP Common Data Model v5.4,Observational Health Data Sciences and Informatics,https://ohdsi.github.io/CommonDataModel/cdm54.html,OMOP CDM 5.4,false,false,true,true,unverified,unverified,unverified,
SRC-012,DICOM Standard PS3.3 Information Object Definitions,DICOM Standards Committee,https://dicom.nema.org/medical/dicom/current/output/html/part03.html,Current edition accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-013,The Unified Code for Units of Measure,Regenstrief Institute,https://ucum.org/ucum,"UCUM 2.2, 4 December 2024",false,false,true,true,unverified,unverified,unverified,
SRC-014,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,unverified,unverified,unverified,
SRC-015,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
