source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,FHIR R5 MedicationRequest,Health Level Seven International,https://hl7.org/fhir/R5/medicationrequest.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-002,FHIR R5 MedicationDispense,Health Level Seven International,https://hl7.org/fhir/R5/medicationdispense.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-003,FHIR R5 MedicationAdministration,Health Level Seven International,https://hl7.org/fhir/R5/medicationadministration.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-004,FHIR R5 MedicationStatement,Health Level Seven International,https://hl7.org/fhir/R5/medicationstatement.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-005,FHIR R5 Medication,Health Level Seven International,https://hl7.org/fhir/R5/medication.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-006,FHIR R5 Medications Module,Health Level Seven International,https://hl7.org/fhir/R5/medications-module.html,"FHIR 5.0.0, 26 March 2023",false,false,true,true,unverified,unverified,unverified,
SRC-007,Medication safety in transitions of care,World Health Organization,https://www.who.int/publications-detail-redirect/WHO-UHC-SDS-2019.9,"WHO/UHC/SDS/2019.9, 20 June 2019",false,false,true,true,unverified,unverified,unverified,
SRC-008,Medication safety in high-risk situations,World Health Organization,https://www.who.int/initiatives/medication-without-harm/medication-safety-in-high-risk-situations,"WHO technical document, 5 June 2019",false,false,true,true,unverified,unverified,unverified,
SRC-009,International Nonproprietary Names Programme and Classification of Medical Products,World Health Organization,https://www.who.int/teams/health-product-and-policy-standards/inn,Living official programme page accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-010,Data on medicines: ISO IDMP standards overview,European Medicines Agency,https://www.ema.europa.eu/en/human-regulatory-overview/research-development/data-medicines-iso-idmp-standards-overview,Official overview accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-011,SNOMED CT Pharmaceutical and Biologic Product,SNOMED International,https://docs.snomed.org/snomed-ct-specifications/snomed-ct-editorial-guide/readme/authoring/domain-specific-modeling/pharmaceutical-and-biologic-product,Living Editorial Guide accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-012,RxNorm Overview,United States National Library of Medicine,https://www.nlm.nih.gov/research/umls/rxnorm/overview.html,Official overview reviewed 2024 and accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-013,OMOP Common Data Model v5.4,Observational Health Data Sciences and Informatics,https://ohdsi.github.io/CommonDataModel/cdm54.html,OMOP CDM 5.4,false,false,true,true,unverified,unverified,unverified,
SRC-014,Unified Code for Units of Measure,Regenstrief Institute and UCUM Organization,https://ucum.org/ucum,"UCUM 2.2, 17 June 2024",false,false,true,true,unverified,unverified,unverified,
SRC-015,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,unverified,unverified,unverified,
SRC-016,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-017,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
