source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,FHIR R5 Procedure,Health Level Seven International,https://hl7.org/fhir/R5/procedure.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-002,FHIR R5 ServiceRequest,Health Level Seven International,https://hl7.org/fhir/R5/servicerequest.html,"FHIR 5.0.0, 26 March 2023, maturity level 4 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-003,FHIR R5 CarePlan,Health Level Seven International,https://hl7.org/fhir/R5/careplan.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-004,FHIR R5 AdverseEvent,Health Level Seven International,https://hl7.org/fhir/R5/adverseevent.html,"FHIR 5.0.0, 26 March 2023, maturity level 2 and Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-005,FHIR R5 Observation,Health Level Seven International,https://hl7.org/fhir/R5/observation.html,"FHIR 5.0.0, 26 March 2023, Normative resource",false,false,true,true,unverified,unverified,unverified,
SRC-006,openEHR Reference Model EHR Information Model,openEHR Foundation,https://specifications.openehr.org/releases/RM/Release-1.1.0/ehr.html,"Reference Model 1.1.0, stable",false,false,true,true,unverified,unverified,unverified,
SRC-007,SNOMED CT Concept Model,SNOMED International,https://docs.snomed.org/snomed-ct-practical-guides/snomed-ct-starter-guide/6-snomed-ct-concept-model,Living official guide accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-008,SNOMED CT Procedure Modeling,SNOMED International,https://docs.snomed.org/snomed-ct-specifications/snomed-ct-editorial-guide/readme/authoring/domain-specific-modeling/procedure/index-2,Living Editorial Guide accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-009,International Classification of Health Interventions Reference Guide,World Health Organization,https://icd.who.int/dev11/Downloads/Download?fileName=ichi/ICHI_Reference_Guide.pdf,"ICHI Reference Guide, current development publication accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-010,WHO Surgical Safety Checklist tools and resources,World Health Organization,https://www.who.int/teams/integrated-health-services/quality-of-care-and-patient-safety/patient-safety-guidance-and-tools/safe-surgery/tool-and-resources,"WHO checklist and implementation material, 2009 with current resource page accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-011,Universal Protocol: Pre-procedure Verification,Joint Commission,https://www.jointcommission.org/en-us/knowledge-library/support-center/standards-interpretation/standards-faqs/000001458,Official standards FAQ accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-012,OMOP Common Data Model v5.4,Observational Health Data Sciences and Informatics,https://ohdsi.github.io/CommonDataModel/cdm54.html,OMOP CDM 5.4,false,false,true,true,unverified,unverified,unverified,
SRC-013,UDI Basics,United States Food and Drug Administration,https://www.fda.gov/medical-devices/unique-device-identification-system-udi-system/udi-basics,Official page accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-014,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,unverified,unverified,unverified,
SRC-015,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
