source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,DMN 1.5 XML Schema (DMN15.xsd) — normative machine-readable file,Object Management Group (OMG),https://www.omg.org/spec/DMN/20230324/DMN15.xsd,"DMN 1.5 machine-readable file, namespace dated 2023-03-24, issued with formal/24-01-01",true,false,true,unverified,unverified,unverified,
SRC-002,About the Decision Model and Notation Specification Version 1.5,Object Management Group (OMG),https://www.omg.org/spec/DMN/1.5/About-DMN,"Version 1.5, August 2024, document number formal/24-01-01",true,false,true,unverified,unverified,unverified,
SRC-003,"IEEE/ISO/IEC 42010-2022 — International Standard for Software, systems and enterprise: Architecture description",IEEE Standards Association with ISO and IEC,https://standards.ieee.org/ieee/42010/6846/,"IEEE/ISO/IEC 42010-2022, published 2022-11-07, board approval 2022-09-21",true,false,true,unverified,unverified,unverified,
SRC-004,IEEE/ISO/IEC 15288-2023 — Systems and software engineering: System life cycle processes,IEEE Standards Association with ISO and IEC,https://standards.ieee.org/ieee/15288/10424/,"IEEE/ISO/IEC 15288-2023, published 2023-05-16, board approval 2023-03-30",true,false,true,unverified,unverified,unverified,
SRC-005,Regulation (EU) 2016/679 (General Data Protection Regulation),European Union (published via EUR-Lex),https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32016R0679,"Adopted 27 April 2016, CELEX 32016R0679",true,false,true,unverified,unverified,unverified,
SRC-006,The Green Book (2026): appraisal and evaluation in central government,HM Treasury (United Kingdom),https://www.gov.uk/government/publications/the-green-book-appraisal-and-evaluation-in-central-government/the-green-book-2026,"2026 edition, updated 5 February 2026",true,false,true,unverified,unverified,unverified,
SRC-007,Use of Multi-Criteria Decision Analysis in options appraisal of economic cases (Green Book supplementary guidance),HM Treasury (United Kingdom),https://www.gov.uk/government/publications/green-book-supplementary-guidance-multi-criteria-decision-analysis/use-of-multi-criteria-decision-analysis-in-options-appraisal-of-economic-cases,Published 16 May 2024,true,false,true,unverified,unverified,unverified,
SRC-008,"NASA Systems Engineering Handbook, Section 6.8 Decision Analysis",National Aeronautics and Space Administration (NASA),https://www.nasa.gov/reference/6-8-decision-analysis/,"NASA Systems Engineering Handbook, section last updated 26 July 2023",true,false,true,unverified,unverified,unverified,
SRC-009,40 CFR 1502.14 — Alternatives including the proposed action (2024 CFR annual edition),"U.S. Government Publishing Office, for the Council on Environmental Quality",https://www.govinfo.gov/content/pkg/CFR-2024-title40-vol37/xml/CFR-2024-title40-vol37-sec1502-14.xml,"CFR 2024 annual edition, title 40, section 1502.14 (removed effective 11 April 2025)",true,false,true,unverified,unverified,unverified,
SRC-010,40 CFR 1505.2 — Record of decision in cases requiring environmental impact statements (2024 CFR annual edition),"U.S. Government Publishing Office, for the Council on Environmental Quality",https://www.govinfo.gov/content/pkg/CFR-2024-title40-vol37/xml/CFR-2024-title40-vol37-sec1505-2.xml,"CFR 2024 annual edition, title 40, section 1505.2 (removed effective 11 April 2025)",true,false,true,unverified,unverified,unverified,
SRC-011,Removal of National Environmental Policy Act Implementing Regulations (interim final rule),Council on Environmental Quality (United States),https://www.govinfo.gov/content/pkg/FR-2025-02-25/html/2025-03014.htm,"90 FR 10610, published 25 February 2025, effective 11 April 2025",true,false,true,unverified,unverified,unverified,
SRC-012,Akoma Ntoso Version 1.0 Part 1: XML Vocabulary,OASIS,https://docs.oasis-open.org/legaldocml/akn-core/v1.0/os/part1-vocabulary/akn-core-v1.0-os-part1-vocabulary.html,"OASIS Standard, 29 August 2018",true,false,true,unverified,unverified,unverified,
SRC-013,The Argument Interchange Format (AIF) Specification,ARG-tech / AIF Technical Committee,https://www.arg-tech.org/wp-content/uploads/2011/09/aif-spec.pdf,"Draft specification, document dated 2011-08-29",true,false,true,unverified,unverified,unverified,
SRC-014,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013 (REC-prov-o-20130430)",true,false,true,unverified,unverified,unverified,
SRC-015,"Structured Assurance Case Metamodel (SACM), Version 2.3",Object Management Group (OMG),https://www.omg.org/spec/SACM/2.3/About-SACM,"Version 2.3, adopted October 2023",true,false,true,unverified,unverified,unverified,
SRC-016,NISTIR 8312: Four Principles of Explainable Artificial Intelligence,"National Institute of Standards and Technology (NIST), U.S. Department of Commerce",https://nvlpubs.nist.gov/nistpubs/ir/2021/NIST.IR.8312.pdf,September 2021 (doi:10.6028/NIST.IR.8312),true,false,true,unverified,unverified,unverified,
SRC-017,Regulation (EU) 2024/1689 laying down harmonised rules on artificial intelligence (Artificial Intelligence Act),European Parliament and Council of the European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=OJ:L_202401689,"Adopted 13 June 2024; OJ L, 2024/1689, 12.7.2024",true,false,true,unverified,unverified,unverified,
SRC-018,"CiTO, the Citation Typing Ontology",SPAR Ontologies (Semantic Publishing and Referencing),https://sparontologies.github.io/cito/current/cito.html,"Version 2.8.2, modified 2026-06-22 (namespace http://purl.org/spar/cito/)",true,false,true,unverified,unverified,unverified,
SRC-019,Goal Structuring Notation Community Standard (Version 3),"Safety-Critical Systems Club (SCSC), Assurance Case Working Group",https://scsc.uk/resources/citation_r1386.html,"Version 3, published 2021-05-04 (SCSC document r1386)",true,false,true,unverified,unverified,unverified,
SRC-020,"ACIP GRADE Handbook, Chapter 7: GRADE Criteria Determining Certainty of Evidence","Centers for Disease Control and Prevention (CDC), U.S. Department of Health and Human Services",https://www.cdc.gov/acip-grade-handbook/hcp/chapter-7-grade-criteria-determining-certainty-of-evidence/index.html,Last updated 2024-04-22,true,false,true,unverified,unverified,unverified,
SRC-021,"Consolidated version of the Treaty on the Functioning of the European Union, Article 296",European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:12016E296,"Consolidated version, OJ C 202, 7.6.2016",true,false,true,unverified,unverified,unverified,
