source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,STIX Version 2.1,OASIS Open,https://docs.oasis-open.org/cti/stix/v2.1/os/stix-v2.1-os.html,"OASIS Standard, 10 June 2021",false,false,true,true,unverified,unverified,unverified,
SRC-002,Activity Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/activitystreams-vocabulary/,"W3C Recommendation, 23 May 2017",false,false,true,true,unverified,unverified,unverified,
SRC-003,Activity Streams 2.0,World Wide Web Consortium,https://www.w3.org/TR/activitystreams-core/,"W3C Recommendation, 23 May 2017",false,false,true,true,unverified,unverified,unverified,
SRC-004,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-005,The RDF Data Cube Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-data-cube/,"W3C Recommendation, 16 January 2014",false,false,true,true,unverified,unverified,unverified,
SRC-006,"ISO 21502:2020 Project, programme and portfolio management - Guidance on project management",International Organization for Standardization,https://committee.iso.org/sites/tc258/home/projects/published/iso-21502.html,ISO 21502:2020,false,false,true,true,unverified,unverified,unverified,
SRC-007,Evaluate complex campaigns,World Health Organization,https://www.who.int/about/communications/evaluation/campaigns-evaluation,"WHO communication guidance, accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-008,Applying communication for health: planning guide,World Health Organization,https://www.who.int/publications/i/item/9789290621041,"ISBN 978-92-9062-104-1, 6 March 2026",false,false,true,true,unverified,unverified,unverified,
SRC-009,Module 1: Communication Planning,Centers for Disease Control and Prevention,https://www.cdc.gov/healthy-youth/communication-toolkit/communication-planning.html,"CDC communication toolkit, reviewed 2024",false,false,true,true,unverified,unverified,unverified,
SRC-010,Audience,Schema.org Community Group,https://schema.org/Audience,"Schema.org V30.0, 19 March 2026",false,false,true,true,unverified,unverified,unverified,
SRC-011,Action,Schema.org Community Group,https://schema.org/Action,"Schema.org V30.0, 19 March 2026",false,false,true,true,unverified,unverified,unverified,
SRC-012,Google Ads API Campaign resource,Google,https://developers.google.com/google-ads/api/reference/rpc/v23/Campaign,"Google Ads API v23, 2026",false,false,true,true,unverified,unverified,unverified,
SRC-013,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002, updated by RFC 9557",false,false,true,true,unverified,unverified,unverified,
