source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,ICH E6(R3) Guideline for Good Clinical Practice,International Council for Harmonisation,https://database.ich.org/sites/default/files/ICH_E6%28R3%29_Step4_FinalGuideline_2025_0106_ErrorCorrections_2025_1024.pdf,Step 4 final 6 January 2025 and corrections 24 October 2025,false,false,true,true,verified,verified,verified,
SRC-002,ICH E8(R1) General Considerations for Clinical Studies,International Council for Harmonisation,https://database.ich.org/sites/default/files/ICH_E8-R1_Guideline_Step4_2021_1006.pdf,Step 4 final 6 October 2021,false,false,true,true,verified,verified,verified,
SRC-003,WMA Declaration of Helsinki,World Medical Association,https://www.wma.net/policies-post/wma-declaration-of-helsinki/,Current official revision 19 October 2024,false,false,true,true,verified,verified,verified,
SRC-004,45 CFR Part 46 Protection of Human Subjects,United States Office of the Federal Register,https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-A/part-46,Current eCFR as of 3 September 2026,false,false,true,true,verified,current-at-access,verified,United States regulatory profile.
SRC-005,The Belmont Report,United States Department of Health and Human Services,https://www.hhs.gov/ohrp/regulations-and-policy/belmont-report/read-the-belmont-report/index.html,18 April 1979 HHS page reviewed 22 June 2026,false,false,true,true,verified,verified,verified,
SRC-006,Regulation (EU) No 536/2014 on clinical trials,European Union,https://eur-lex.europa.eu/eli/reg/2014/536/oj,16 April 2014 consolidated legal record at access,false,false,true,true,verified,current-at-access,verified,EU medicinal-product trial profile.
SRC-007,WHO Trial Registration Data Set,World Health Organization,https://www.who.int/tools/clinical-trials-registry-platform/network/who-data-set,Version 1.3.1 current at access,false,false,true,true,verified,verified,verified,Study-level public registry dataset.
SRC-008,FHIR R5 ResearchSubject,HL7 International,https://hl7.org/fhir/R5/researchsubject.html,FHIR 5.0.0 R5 Trial Use,false,false,true,true,verified,verified,verified,Trial Use maturity retained.
SRC-009,FHIR R5 ResearchStudy,HL7 International,https://hl7.org/fhir/R5/researchstudy.html,FHIR 5.0.0 R5 Trial Use,false,false,true,true,verified,verified,limited,External study projection.
SRC-010,FHIR R5 Consent,HL7 International,https://hl7.org/fhir/R5/consent.html,FHIR 5.0.0 R5 Trial Use,false,false,true,true,verified,verified,limited,Permission record does not define enforcement.
SRC-011,Operational Data Model,Clinical Data Interchange Standards Consortium,https://www.cdisc.org/standards/data-exchange/odm-xml/odm-v2-0,ODM 2.0 published 23 August 2023,false,false,true,true,verified,verified,verified,Public overview and schema metadata.
SRC-012,CDASH Implementation Guide,Clinical Data Interchange Standards Consortium,https://www.cdisc.org/standards/foundational/cdash/cdashig-v2-2,CDASHIG 2.2 published 28 September 2021,false,false,true,true,verified,verified,limited,Detailed files require authorized access.
SRC-013,ISO 14155 Clinical investigation of medical devices for human subjects,International Organization for Standardization,https://www.iso.org/standard/14155,ISO 14155:2026 edition 4 published March 2026,false,false,true,true,verified,verified,limited,Official catalogue metadata only normative text access-restricted.
SRC-014,HIPAA de-identification guidance,United States Department of Health and Human Services,https://www.hhs.gov/hipaa/for-professionals/special-topics/de-identification/index.html,Guidance page reviewed 3 February 2025,false,false,true,true,verified,verified,verified,United States HIPAA profile.
SRC-015,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,
SRC-016,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,27 April 2016 applicable from 25 May 2018,false,false,true,true,verified,verified,verified,EU legal profile.
SRC-017,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,RFC 3339 July 2002,false,false,true,true,verified,verified,verified,
SRC-018,ClinicalTrials.gov Study Data Structure,United States National Library of Medicine,https://clinicaltrials.gov/data-api/about-api/study-data-structure,Modernized API model current at access,false,false,true,true,verified,current-at-access,limited,Public study and aggregate results projection not participant master.
