source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,"International Health Regulations (2005) as amended in 2014, 2022 and 2024",World Health Organization,https://www.who.int/health-topics/international-health-regulations/,Current text effective from 19 September 2025,false,false,true,true,unverified,unverified,unverified,
SRC-002,WHO Global Health Observatory Indicator Metadata Registry,World Health Organization,https://www.who.int/data/gho/indicator-metadata-registry/,Current registry accessed 2026-09-06,false,false,true,true,unverified,unverified,unverified,
SRC-003,"Early Warning, Alert and Response System",World Health Organization,https://www.who.int/emergencies/surveillance/early-warning-alert-and-response-system-ewars/,Current programme documentation accessed 2026-09-06,false,false,true,true,unverified,unverified,unverified,
SRC-004,Manual for respiratory virus vaccination coverage,World Health Organization,https://www.who.int/westernpacific/publications/i/item/9789240118829,"26 June 2026, ISBN 9789240118829",false,false,true,true,unverified,unverified,unverified,
SRC-005,How We Conduct Case Surveillance,Centers for Disease Control and Prevention,https://www.cdc.gov/nndss/what-is-case-surveillance/conducting.html,Updated 12 January 2026,false,false,true,true,unverified,unverified,unverified,
SRC-006,Surveillance Case Definitions for Current and Historical Conditions,Centers for Disease Control and Prevention,https://ndc.services.cdc.gov/,Current definitions registry accessed 2026-09-06,false,false,true,true,unverified,unverified,unverified,
SRC-007,FHIR R5 MeasureReport,Health Level Seven International,https://www.hl7.org/fhir/R5/measurereport-definitions.html,FHIR R5 5.0.0,false,false,true,true,unverified,unverified,unverified,
SRC-008,FHIR R5 Immunization,Health Level Seven International,https://www.hl7.org/fhir/immunization.html,FHIR R5 5.0.0,false,false,true,true,unverified,unverified,unverified,
SRC-009,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-010,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
