source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-002,PROV-DM: The PROV Data Model,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-dm/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-003,RDF 1.1 Concepts and Abstract Syntax,World Wide Web Consortium (W3C),https://www.w3.org/TR/rdf11-concepts/,"W3C Recommendation, 25 February 2014",true,false,true,unverified,unverified,unverified,
SRC-004,RDF Schema 1.1,World Wide Web Consortium (W3C),https://www.w3.org/TR/rdf-schema/,"W3C Recommendation, 25 February 2014",true,false,true,unverified,unverified,unverified,
SRC-005,RFC 3986: Uniform Resource Identifier (URI): Generic Syntax (STD 66),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3986,"Internet Standard, January 2005",true,false,true,unverified,unverified,unverified,
SRC-006,RFC 8288: Web Linking,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc8288,"Proposed Standard, October 2017",true,false,true,unverified,unverified,unverified,
SRC-007,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339,"Proposed Standard, July 2002 (updated by RFC 9557)",true,false,true,unverified,unverified,unverified,
SRC-008,RFC 9562: Universally Unique IDentifiers (UUIDs),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9562,"Proposed Standard, May 2024 (obsoletes RFC 4122)",true,false,true,unverified,unverified,unverified,
SRC-009,RFC 8141: Uniform Resource Names (URNs),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc8141,"Proposed Standard, April 2017",true,false,true,unverified,unverified,unverified,
SRC-010,RFC 6920: Naming Things with Hashes,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc6920,"Proposed Standard, April 2013",true,false,true,unverified,unverified,unverified,
SRC-011,TOSCA Simple Profile in YAML Version 1.3,OASIS,https://docs.oasis-open.org/tosca/TOSCA-Simple-Profile-YAML/v1.3/os/TOSCA-Simple-Profile-YAML-v1.3-os.html,"OASIS Standard, 26 February 2020",true,false,true,unverified,unverified,unverified,
SRC-012,Common Security Advisory Framework Version 2.0,OASIS,https://docs.oasis-open.org/csaf/csaf/v2.0/os/csaf-v2.0-os.html,"OASIS Standard, 18 November 2022",true,false,true,unverified,unverified,unverified,
SRC-013,SPDX 3.0.1 Specification - Core/Classes/Relationship,"SPDX Project, The Linux Foundation",https://spdx.github.io/spdx-spec/v3.0.1/model/Core/Classes/Relationship/,SPDX Specification v3.0.1,true,false,true,unverified,unverified,unverified,
SRC-014,SPDX 3.0.1 Specification - Core/Vocabularies/RelationshipCompleteness,"SPDX Project, The Linux Foundation",https://spdx.github.io/spdx-spec/v3.0.1/model/Core/Vocabularies/RelationshipCompleteness/,SPDX Specification v3.0.1,true,false,true,unverified,unverified,unverified,
SRC-015,ECMA-424: CycloneDX Bill of Materials Specification,Ecma International,https://ecma-international.org/publications-and-standards/standards/ecma-424/,"2nd edition, December 2025",true,false,true,unverified,unverified,unverified,
SRC-016,"CycloneDX BOM XML Schema, version 1.6 (bom-1.6.xsd)",OWASP Foundation / Ecma TC54,https://cyclonedx.org/schema/bom-1.6.xsd,CycloneDX schema v1.6,true,false,true,unverified,unverified,unverified,
SRC-017,2025 Minimum Elements for a Software Bill of Materials (SBOM),Cybersecurity and Infrastructure Security Agency (CISA),https://www.cisa.gov/resources-tools/resources/2025-minimum-elements-software-bill-materials-sbom,Published 22 August 2025 (public comment period 22 August - 3 October 2025),true,false,true,unverified,unverified,unverified,
SRC-018,"SPDX Specification 3.0.1 - Core Model, RelationshipType vocabulary",The Linux Foundation / SPDX Project,https://spdx.github.io/spdx-spec/v3.0.1/model/Core/Vocabularies/RelationshipType/,3.0.1 (published December 2024),true,false,true,unverified,unverified,unverified,
SRC-019,"SPDX Specification 3.0.1 - Core Model, LifecycleScopeType vocabulary",The Linux Foundation / SPDX Project,https://spdx.github.io/spdx-spec/v3.0.1/model/Core/Vocabularies/LifecycleScopeType/,3.0.1 (published December 2024),true,false,true,unverified,unverified,unverified,
