source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Frascati Manual 2015,Organisation for Economic Co-operation and Development,https://www.oecd.org/en/publications/frascati-manual-2015_9789264239012-en.html,"OECD Guidelines for Collecting and Reporting Data on Research and Experimental Development, 2015",false,false,true,true,unverified,unverified,unverified,
SRC-002,DDI Lifecycle 3.3 DataCollection,DDI Alliance,https://docs.ddialliance.org/DDI-Lifecycle/3.3/model/item-types/DataCollection/,DDI Lifecycle 3.3 official model documentation,false,false,true,true,unverified,unverified,unverified,
SRC-003,DDI Lifecycle maintainable structures,DDI Alliance,https://docs.ddialliance.org/DDI-Lifecycle/guide/Structural%20Features/Maintainable%20structures/,DDI Lifecycle 3.3 official guide,false,false,true,true,unverified,unverified,unverified,
SRC-004,WHO Trial Registration Data Set,World Health Organization,https://www.who.int/tools/clinical-trials-registry-platform/network/who-data-set,WHO TRDS version 1.3.1,false,false,true,true,unverified,unverified,unverified,
SRC-005,ClinicalTrials.gov Protocol Registration Data Element Definitions,United States National Library of Medicine,https://clinicaltrials.gov/policy/protocol-definitions,"Official definitions, last updated 24 April 2025",false,false,true,true,unverified,unverified,unverified,
SRC-006,"Observations, Measurements, and Samples",Open Geospatial Consortium,https://www.ogc.org/standards/om/,OGC 20-082r4 and ISO 19156:2023,false,false,true,true,unverified,unverified,unverified,
SRC-007,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-008,"Data Catalog Vocabulary, Version 3",World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,"W3C Recommendation, 22 August 2024",false,false,true,true,unverified,unverified,unverified,
SRC-009,DataCite Metadata Schema 4.6 properties,DataCite,https://datacite-metadata-schema.readthedocs.io/en/4.6/properties/,DataCite Metadata Schema 4.6,false,false,true,true,unverified,unverified,unverified,
SRC-010,DataCite Metadata Schema release history,DataCite,https://schema.datacite.org/versions.html,"Release history through Metadata Schema 4.7, released 3 March 2026",false,false,true,true,unverified,unverified,unverified,
SRC-011,NIH Policy for Data Management and Sharing,United States National Institutes of Health,https://grants.nih.gov/grants/guide/notice-files/not-od-21-013.html,Policy effective 25 January 2023,false,false,true,true,unverified,unverified,unverified,
SRC-012,Best Practices for Protecting Participant Privacy,United States National Institutes of Health,https://grants.nih.gov/policy-and-compliance/policy-topics/sharing-policies/dms/privacy/best-practices,Official best-practices guidance accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-013,45 CFR Part 46: Protection of Human Subjects,United States Electronic Code of Federal Regulations,https://www.ecfr.gov/current/title-45/subtitle-A/subchapter-A/part-46,"Current electronic regulation, accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-014,NIST Privacy Framework,National Institute of Standards and Technology,https://www.nist.gov/privacy-framework,Privacy Framework 1.0 with later evolution materials,false,false,true,true,unverified,unverified,unverified,
SRC-015,Disposing of records,"The National Archives, United Kingdom",https://www.nationalarchives.gov.uk/information-management/manage-information/policy-process/disposal/,Official records-management guidance accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
