source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,ISO 19135-1:2015 Geographic information — Procedures for item registration — Part 1: Fundamentals,International Organization for Standardization (ISO/TC 211),https://www.iso.org/standard/54721.html,"First edition, 2015 (replaces ISO 19135:2005)",true,false,true,unverified,unverified,unverified,
SRC-002,ISO/TC 211 good practice: How to set up an ISO register based on ISO 19135,ISO/TC 211 Geographic information/Geomatics,https://committee.iso.org/sites/tc211/home/resolutions/isotc-211-good-practices/--how-to-set-up-an-iso-register.html,"ISO/TC 211 good practices page, accessed 2026-08-28",true,false,true,unverified,unverified,unverified,
SRC-003,RFC 8126 / BCP 26 — Guidelines for Writing an IANA Considerations Section in RFCs,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc8126.html,"June 2017, Best Current Practice 26 (obsoletes RFC 5226)",true,false,true,unverified,unverified,unverified,
SRC-004,Directive (EU) 2017/1132 relating to certain aspects of company law (codification),European Parliament and Council of the European Union (EUR-Lex),https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32017L1132,"14 June 2017, OJ L 169, 30.6.2017, p. 46",true,false,true,unverified,unverified,unverified,
SRC-005,UNCITRAL Model Law on Secured Transactions with Guide to Enactment (including the Model Registry Provisions),United Nations Commission on International Trade Law (UNCITRAL),https://uncitral.un.org/sites/uncitral.un.org/files/media-documents/uncitral/en/19-08779_e_ebook.pdf,Model Law adopted 2016; Guide to Enactment 2017; UN publication issued 2019,true,false,true,unverified,unverified,unverified,
SRC-006,"Judgment of the Court (Grand Chamber), Joined Cases C-37/20 and C-601/20, WM and Sovim SA v Luxembourg Business Registers",Court of Justice of the European Union (via EUR-Lex),https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=celex%3A62020CJ0037,22 November 2022,true,false,true,unverified,unverified,unverified,
SRC-007,IANA — Protocol Registration and Requests,Internet Assigned Numbers Authority / Public Technical Identifiers,https://www.iana.org/help/protocol-registration,"IANA operational guidance page, accessed 2026-08-28",true,false,true,unverified,unverified,unverified,
SRC-008,INSPIRE Registry (EU Vocabularies),Publications Office of the European Union / European Commission,https://op.europa.eu/en/web/eu-vocabularies/inspire-registry,Operational management transferred to the Publications Office as of 1 July 2026; legal basis Directive 2007/2/EC and Commission Regulation (EU) No 1089/2010,true,false,true,unverified,unverified,unverified,
SRC-009,Land Registration Act 2002 (c. 9),United Kingdom Parliament (legislation.gov.uk),https://www.legislation.gov.uk/ukpga/2002/9/contents,"2002 c. 9, as revised on legislation.gov.uk",true,false,true,unverified,unverified,unverified,
SRC-010,ISO/IEC 11179-6:2023 Information technology — Metadata registries (MDR) — Part 6: Registration,ISO/IEC JTC 1/SC 32,https://www.iso.org/standard/78916.html,2023 edition (supersedes ISO/IEC 11179-6:2015),true,false,true,unverified,unverified,unverified,
SRC-011,ISO 15489-1:2016 Information and documentation — Records management — Part 1: Concepts and principles,ISO/TC 46/SC 11,https://www.iso.org/standard/62542.html,"Second edition, 2016",true,false,true,unverified,unverified,unverified,
SRC-012,Convention on International Interests in Mobile Equipment (Cape Town Convention) and the International Registry,International Institute for the Unification of Private Law (UNIDROIT),https://www.unidroit.org/instruments/security-interests/cape-town-convention/,"Adopted 16 November 2001, Cape Town",true,false,true,unverified,unverified,unverified,
