source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,PROV-DM: The PROV Data Model,World Wide Web Consortium,https://www.w3.org/TR/prov-dm/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,
SRC-002,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,
SRC-003,Data Catalog Vocabulary Version 3,World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,W3C Recommendation 22 August 2024,false,false,true,true,verified,verified,verified,External data-asset projection only.
SRC-004,Data on the Web Best Practices: Data Quality Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-dqv/,W3C Working Group Note 15 December 2016,false,false,true,true,verified,verified,limited,Quality vocabulary is a Note and does not define universal acceptance.
SRC-005,OpenLineage Object Model,OpenLineage Project,https://openlineage.io/docs/spec/object-model/,OpenLineage 1.53.0 at access,false,false,true,true,verified,verified,verified,Lineage event and facet profile.
SRC-006,OpenTelemetry Specification,Cloud Native Computing Foundation OpenTelemetry Project,https://opentelemetry.io/docs/specs/otel/,OpenTelemetry 1.60.0 and semantic conventions 1.44.0 at access,false,false,true,true,verified,verified,verified,Telemetry projection only.
SRC-007,CloudEvents Specification,Cloud Native Computing Foundation,https://github.com/cloudevents/spec/tree/ce@v1.0.2,CloudEvents 1.0.2 released 6 February 2022,false,false,true,true,verified,verified,verified,Event-envelope projection only.
SRC-008,Common Workflow Language Workflow Description,Common Workflow Language Project,https://www.commonwl.org/v1.2/Workflow.html,CWL 1.2.1 approved 7 August 2020,false,false,true,true,verified,verified,verified,Workflow-definition and execution profile.
SRC-009,Workflow Execution Service API,Global Alliance for Genomics and Health,https://ga4gh.github.io/workflow-execution-service-schemas/,WES 1.1.0 released 14 September 2023,false,false,true,true,verified,verified,limited,Genomics and health workflow service profile.
SRC-010,OGC API - Processes - Part 1: Core,Open Geospatial Consortium,https://docs.ogc.org/is/18-062r2/18-062r2.html,OGC 18-062r2 version 1.0.0 20 December 2021,false,false,true,true,verified,verified,limited,Geospatial process API profile.
SRC-011,Tasks,Apache Software Foundation,https://airflow.apache.org/docs/apache-airflow/stable/core-concepts/tasks.html,Apache Airflow 3.3.x stable documentation at access,false,false,true,true,verified,current-at-access,limited,Orchestrator implementation profile.
SRC-012,Jobs,Cloud Native Computing Foundation Kubernetes Project,https://kubernetes.io/docs/concepts/workloads/controllers/job/,Kubernetes documentation current at access,false,false,true,true,verified,current-at-access,limited,Container controller implementation profile.
SRC-013,OCI Image Format Specification,Open Container Initiative,https://github.com/opencontainers/image-spec/tree/v1.1.1,OCI Image Specification 1.1.1 released 3 March 2025,false,false,true,true,verified,verified,verified,Runtime-image binding only.
SRC-014,Security and Privacy Controls for Information Systems and Organizations,National Institute of Standards and Technology,https://csrc.nist.gov/pubs/sp/800/53/r5/upd1/final,NIST SP 800-53 Rev. 5 Release 5.2.0 27 August 2025,false,false,true,true,verified,verified,verified,Deployment tailoring required.
SRC-015,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,27 April 2016 applicable from 25 May 2018,false,false,true,true,verified,verified,verified,European Union legal profile.
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,RFC 3339 July 2002,false,false,true,true,verified,verified,verified,
SRC-017,OpenAPI Specification 3.1.1,OpenAPI Initiative,https://spec.openapis.org/oas/v3.1.1.html,OpenAPI 3.1.1 24 October 2024,false,false,true,true,verified,verified,verified,Service-description projection only.

