source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,ISO 30405:2023 Human resource management: Guidelines on recruitment,International Organization for Standardization,https://www.iso.org/standard/79488.html,"ISO 30405:2023, edition 2, published June 2023; public abstract only",false,false,true,true,unverified,unverified,unverified,
SRC-002,General principles and operational guidelines for fair recruitment and definition of recruitment fees and related costs,International Labour Organization,https://www.ilo.org/publications/general-principles-and-operational-guidelines-fair-recruitment-and,"ILO guidance and definition, 2019",false,false,true,true,unverified,unverified,unverified,
SRC-003,Questions and Answers on the Uniform Guidelines on Employee Selection Procedures,U.S. Equal Employment Opportunity Commission,https://www.eeoc.gov/laws/guidance/questions-and-answers-clarify-and-provide-common-interpretation-uniform-guidelines,"EEOC-NVTA-1979-1, issued 1 March 1979, explaining 29 CFR Part 1607",false,false,true,true,unverified,unverified,unverified,
SRC-004,End-to-End Hiring Initiative: Hiring Process Roadmap,U.S. Office of Personnel Management,https://www.opm.gov/policy-data-oversight/human-capital-management/hiring-reform/reference/end-to-end-hiring-initiative.pdf,"Federal hiring roadmap, official PDF accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-005,General Data Protection Regulation,European Union,https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=celex%3A32016R0679,"Regulation (EU) 2016/679, consolidated official text accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-006,Guidelines on Automated individual decision-making and Profiling,European Data Protection Board,https://www.edpb.europa.eu/documents/guideline/automated-decision-making-and-profiling_en,WP251rev.01 endorsed 25 May 2018,false,false,true,true,unverified,unverified,unverified,
SRC-007,Artificial Intelligence Act,European Union,https://eur-lex.europa.eu/eli/reg/2024/1689/oj?locale=en,"Regulation (EU) 2024/1689, Official Journal text",false,false,true,true,unverified,unverified,unverified,
SRC-008,Employment practices and data protection: recruitment and selection,Information Commissioner's Office,https://ico.org.uk/for-organisations/uk-gdpr-guidance-and-resources/employment/recruitment-and-selection,"UK draft guidance, consultation closed; page accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-009,JobPosting,Schema.org Community Group,https://schema.org/JobPosting,Schema.org current vocabulary page accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-010,ESCO API,European Commission,https://esco.ec.europa.eu/en/about-esco/escopedia/escopedia/esco-api,"ESCO v1.2.1, updated 10 December 2025",false,false,true,true,unverified,unverified,unverified,
SRC-011,Standards Downloads,HR Open Standards Consortium,https://www.hropenstandards.org/standards-downloads,Current HR-JSON and HR-XML download page accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-012,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-013,Web Content Accessibility Guidelines 2.2,World Wide Web Consortium,https://www.w3.org/TR/WCAG22/,"W3C Recommendation, 12 December 2024",false,false,true,true,unverified,unverified,unverified,
SRC-014,NIST Privacy Framework,National Institute of Standards and Technology,https://www.nist.gov/privacy-framework,Privacy Framework 1.0 with later evolution materials,false,false,true,true,unverified,unverified,unverified,
SRC-015,Disposing of records,"The National Archives, United Kingdom",https://www.nationalarchives.gov.uk/information-management/manage-information/policy-process/disposal/,Official records-management guidance accessed 6 September 2026,false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
