source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,SDMX Technical Specifications,SDMX,https://sdmx.org/standards-2/,SDMX 3.1 released May 2025,false,false,true,true,verified,verified,verified,Syntax-neutral statistical structures series keys observations attributes and exchange projections.
SRC-002,"Observations, measurements and samples",Open Geospatial Consortium,https://docs.ogc.org/as/20-082r4/20-082r4.html,OGC 20-082r4 version 3.0.0 published 26 May 2023,false,false,true,true,verified,verified,verified,Observation acts results procedures observed properties features of interest and sampling features.
SRC-003,Semantic Sensor Network Ontology 2023 Edition,World Wide Web Consortium,https://www.w3.org/TR/vocab-ssn-2023/,W3C Recommendation 5 December 2024,false,false,true,true,verified,verified,verified,Observation sensor procedure property feature and ObservationCollection semantics; collection class caveat retained.
SRC-004,The RDF Data Cube Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-data-cube/,W3C Recommendation 16 January 2014,false,false,true,true,verified,verified,verified,Datasets observations dimensions measures attributes slices and integrity constraints.
SRC-005,Time Ontology in OWL,World Wide Web Consortium and Open Geospatial Consortium,https://www.w3.org/TR/owl-time/,W3C Candidate Recommendation Draft 15 November 2022,false,false,true,true,verified,verified,verified,Instants intervals duration ordering temporal position calendars and temporal reference systems.
SRC-006,PROV-O The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,W3C Recommendation 30 April 2013,false,false,true,true,verified,verified,verified,Entity activity agent attribution generation derivation revision and qualified provenance.
SRC-007,Data on the Web Best Practices Data Quality Vocabulary,World Wide Web Consortium,https://www.w3.org/TR/vocab-dqv/,W3C Working Group Note 15 December 2016,false,false,true,true,verified,verified,verified,Quality dimensions metrics measurements annotations policies and certificates.
SRC-008,Data Catalog Vocabulary DCAT Version 3,World Wide Web Consortium,https://www.w3.org/TR/vocab-dcat-3/,W3C Recommendation 22 August 2024,false,false,true,true,verified,verified,verified,Datasets distributions data services versions temporal coverage and catalog interoperability.
SRC-009,Model for Tabular Data and Metadata on the Web,World Wide Web Consortium,https://www.w3.org/TR/tabular-data-model/,W3C Recommendation 17 December 2015,false,false,true,true,verified,verified,verified,Annotated tables schemas datatypes nulls foreign keys and CSV metadata.
SRC-010,Generic Statistical Information Model version 2.0 User Guide,United Nations Economic Commission for Europe,https://unece.org/info/publications/pub/400014,GSIM 2.0 released December 2023 User Guide November 2024,false,false,true,true,verified,verified,verified,Statistical information classes variables structures datasets and production relationships.
SRC-011,Date and Time on the Internet Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,RFC 3339 July 2002 updated by RFC 9557,false,false,true,true,verified,verified,verified,Internet timestamps with seconds and explicit UTC relationship.
SRC-012,Date and time Representations for information interchange Part 1,International Organization for Standardization,https://www.iso.org/standard/70907.html,ISO 8601-1:2019 confirmed 2024 Amendment 1:2022,false,false,true,true,verified,verified,public-metadata-only,Only public scope status date and UTC-shift representation metadata used.
SRC-013,DataCite Metadata Schema,DataCite,https://schema.datacite.org/,Metadata Schema 4.7 released 3 March 2026,false,false,true,true,verified,verified,verified,Dataset citation creator publisher version relation rights dates and coverage metadata.
SRC-014,NetCDF Climate and Forecast Metadata Conventions,CF Conventions Committee,https://cfconventions.org/conventions.html,CF 1.13 released December 2025,false,false,true,true,verified,verified,verified,Scientific variables coordinates time units calendars bounds missing values and quality flags.
SRC-015,Observation FHIR R5,Health Level Seven International,https://hl7.org/fhir/R5/observation-definitions.html,FHIR R5 5.0.0 generated 26 March 2023,false,false,true,true,verified,verified,verified,Healthcare profile for effective time issued time status value absent reason method device and derivation.
