source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,used_by_codex,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,Insurance Core Principles and Common Framework for the Supervision of Internationally Active Insurance Groups,International Association of Insurance Supervisors,https://www.iaisweb.org/uploads/2024/12/IAIS-ICPs-and-ComFrame-adopted-in-December-2024.pdf,Adopted December 2024,false,false,true,true,unverified,unverified,unverified,
SRC-002,Unfair Claims Settlement Practices Act,National Association of Insurance Commissioners,https://content.naic.org/sites/default/files/model-law-900.pdf,"Model 900, adopted June 1990; published compilation accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-003,Unfair Property/Casualty Claims Settlement Practices Model Regulation,National Association of Insurance Commissioners,https://content.naic.org/sites/default/files/model-law-902.pdf,"Model 902, July 1997 compilation",false,false,true,true,unverified,unverified,unverified,
SRC-004,Market Conduct Record Retention and Production Model Regulation,National Association of Insurance Commissioners,https://content.naic.org/sites/default/files/model-law-910.pdf,"Model 910, January 2004 compilation",false,false,true,true,unverified,unverified,unverified,
SRC-005,ICOBS 8 Claims handling,Financial Conduct Authority,https://handbook.fca.org.uk/handbook/icobs8,"FCA Handbook, ICOBS 8 last updated 9 December 2025; accessed 6 September 2026",false,false,true,true,unverified,unverified,unverified,
SRC-006,Guidelines on Complaints-Handling by Insurance Undertakings,European Insurance and Occupational Pensions Authority,https://www.eiopa.europa.eu/publications/guidelines-complaints-handling-insurance-undertakings_en,"EIOPA-BoS-12/069, 14 June 2012; publication page updated 31 January 2023",false,false,true,true,unverified,unverified,unverified,
SRC-007,Directive 2009/103/EC relating to insurance against civil liability in respect of the use of motor vehicles,European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32009L0103,"23 September 2009, as amended",false,false,true,true,unverified,unverified,unverified,
SRC-008,Directive (EU) 2016/97 on insurance distribution,European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32016L0097,"20 January 2016, consolidated context accessed 2026-09-06",false,false,true,true,unverified,unverified,unverified,
SRC-009,"Enterprise Act 2016, Part 5: Late Payment of Insurance Claims",United Kingdom Legislation,https://www.legislation.gov.uk/ukpga/2016/12/notes/division/6/index.htm,2016 explanatory notes for Part 5,false,false,true,true,unverified,unverified,unverified,
SRC-010,FHIR R5 Claim,Health Level Seven International,https://hl7.org/fhir/R5/claim.html,"FHIR 5.0.0, 26 March 2023, Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-011,FHIR R5 ClaimResponse,Health Level Seven International,https://hl7.org/fhir/R5/claimresponse.html,"FHIR 5.0.0, 26 March 2023, Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-012,FHIR R5 ExplanationOfBenefit,Health Level Seven International,https://hl7.org/fhir/R5/explanationofbenefit.html,"FHIR 5.0.0, 26 March 2023, Trial Use",false,false,true,true,unverified,unverified,unverified,
SRC-013,ACORD Property and Casualty Data Standards,Association for Cooperative Operations Research and Development,https://www-dev.acord.org/standards-architecture/acord-data-standards/Property_Casualty_Data_Standards,"P&C XML 2.13.0, January 2025; public overview only",false,false,true,true,unverified,unverified,unverified,
SRC-014,Regulation (EU) 2016/679 General Data Protection Regulation,European Union,https://eur-lex.europa.eu/eli/reg/2016/679/oj,"27 April 2016, applicable from 25 May 2018",false,false,true,true,unverified,unverified,unverified,
SRC-015,PROV-O: The PROV Ontology,World Wide Web Consortium,https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",false,false,true,true,unverified,unverified,unverified,
SRC-016,Date and Time on the Internet: Timestamps,Internet Engineering Task Force,https://www.rfc-editor.org/info/rfc3339/,"RFC 3339, July 2002",false,false,true,true,unverified,unverified,unverified,
