source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,RFC 5646: Tags for Identifying Languages,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc5646.txt,"September 2009, part of BCP 47",true,false,true,unverified,unverified,unverified,
SRC-002,RFC 4647: Matching of Language Tags,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc4647.txt,"September 2006, part of BCP 47",true,false,true,unverified,unverified,unverified,
SRC-003,IANA Language Subtag Registry,Internet Assigned Numbers Authority (IANA),https://www.iana.org/assignments/language-subtag-registry/language-subtag-registry,File-Date 2026-08-08,true,false,true,unverified,unverified,unverified,
SRC-004,"UTS #35: Unicode Locale Data Markup Language (LDML), Part 1: Core",Unicode Consortium,https://www.unicode.org/reports/tr35/tr35.html,"Version 48.2, 2026-03-03",true,false,true,unverified,unverified,unverified,
SRC-005,"UTS #35: Unicode Locale Data Markup Language (LDML), Part 2: General",Unicode Consortium,https://www.unicode.org/reports/tr35/tr35-general.html,Version 48.2,true,false,true,unverified,unverified,unverified,
SRC-006,RFC 9110: HTTP Semantics,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc9110.html,"June 2022, STD 97",true,false,true,unverified,unverified,unverified,
SRC-007,RFC 6067: BCP 47 Extension U (Unicode Locale),Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc6067.txt,December 2010,true,false,true,unverified,unverified,unverified,
SRC-008,RFC 6497: BCP 47 Extension T - Transformed Content,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc6497.txt,February 2012,true,false,true,unverified,unverified,unverified,
SRC-009,ECMA-402: ECMAScript Internationalization API Specification,"Ecma International, TC39",https://tc39.es/ecma402/,"14th edition working specification, 2026-08-07",true,false,true,unverified,unverified,unverified,
SRC-010,"HTML Living Standard: The lang, xml:lang and dir attributes",WHATWG,https://html.spec.whatwg.org/multipage/dom.html,"Living Standard, revision dated 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-011,Strings on the Web: Language and Direction Metadata,World Wide Web Consortium (W3C) Internationalization Working Group,https://www.w3.org/TR/string-meta/,"W3C First Public Working Draft, 16 July 2026",true,false,true,unverified,unverified,unverified,
SRC-012,Choosing a Language Tag (W3C Internationalization Questions),World Wide Web Consortium (W3C),https://www.w3.org/International/questions/qa-choosing-language-tags,"W3C i18n guidance article, no revision date published; accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-013,ISO 15924 Code Lists,"Unicode Consortium, acting as ISO 15924 Registration Authority",https://www.unicode.org/iso15924/codelists.html,"Current published code list, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-014,Unicode Locale Data Markup Language (LDML) Part 9: Message Format (UTS #35),Unicode Consortium,https://www.unicode.org/reports/tr35/tr35-messageFormat.html,"Version 48.2, 2026-03-03",true,false,true,unverified,unverified,unverified,
SRC-015,Unicode Locale Data Markup Language (LDML) Part 3: Numbers - Language Plural Rules (UTS #35),Unicode Consortium,https://www.unicode.org/reports/tr35/tr35-numbers.html#Language_Plural_Rules,"Version 48.2, 2026-03-03",true,false,true,unverified,unverified,unverified,
SRC-016,Internationalization Tag Set (ITS) Version 2.0,World Wide Web Consortium (W3C),https://www.w3.org/TR/its20/,"W3C Recommendation, 2013-10-29",true,false,true,unverified,unverified,unverified,
SRC-017,XLIFF Version 2.2. Part 1: Core,OASIS XML Localisation Interchange File Format TC,https://docs.oasis-open.org/xliff/xliff-core/v2.2/cs01/xliff-core-v2.2-cs01-part1.html,"Committee Specification 01, 2025-03-13",true,false,true,unverified,unverified,unverified,
SRC-018,XLIFF Version 2.2. Part 2: Extended,OASIS XML Localisation Interchange File Format TC,https://docs.oasis-open.org/xliff/xliff-core/v2.2/cs01/xliff-extended-v2.2-cs01-part2.html,"Committee Specification 01, 2025-03-13",true,false,true,unverified,unverified,unverified,
SRC-019,Web Content Accessibility Guidelines (WCAG) 2.2,World Wide Web Consortium (W3C),https://www.w3.org/TR/WCAG22/,"W3C Recommendation, 2024-12-12",true,false,true,unverified,unverified,unverified,
SRC-020,TBX Dialects - Introduction to TermBase eXchange (TBX),TBX-Info (companion documentation to ISO 30042:2019),https://tbxinfo.net/tbx-dialects/,"Companion to ISO 30042:2019, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-021,CLDR 36 Release Note,Unicode Consortium,https://cldr.unicode.org/downloads/cldr-36,CLDR 36,true,false,true,unverified,unverified,unverified,
SRC-022,Test your app with pseudolocales,Google (Android Developers),https://developer.android.com/guide/topics/resources/pseudolocales,Last updated 2026-02-26,true,false,true,unverified,unverified,unverified,
SRC-023,XLIFF Version 2.1,OASIS XML Localisation Interchange File Format TC,https://docs.oasis-open.org/xliff/xliff-core/v2.1/os/xliff-core-v2.1-os.html,"OASIS Standard, 2018-02-13",true,false,true,unverified,unverified,unverified,
SRC-024,CLDR Development Process,Unicode Consortium (CLDR),https://cldr.unicode.org/index/process,"CLDR process documentation, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-025,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013; namespace http://www.w3.org/ns/prov#",true,false,true,unverified,unverified,unverified,
SRC-026,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339.html,"RFC 3339, July 2002",true,false,true,unverified,unverified,unverified,
SRC-027,Universal Electronic Records Management (ERM) Requirements,U.S. National Archives and Records Administration (NARA),https://www.archives.gov/records-mgmt/policy/universalermrequirements,"Version 3, June 2023",true,false,true,unverified,unverified,unverified,
SRC-028,ISO 15924 Registration Authority,Unicode Consortium (ISO 15924 Registration Authority),https://www.unicode.org/iso15924/,"ISO 15924:2022 Registration Authority pages, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-029,ISO 639-3 Registration Authority,SIL Global,https://iso639-3.sil.org/about,"ISO 639-3 Registration Authority pages, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-030,Language Tag Extensions Registry,Internet Assigned Numbers Authority (IANA),https://www.iana.org/assignments/language-tag-extensions-registry,Last updated 2014-04-02,true,false,true,unverified,unverified,unverified,
SRC-031,Language Tags and Locale Identifiers for the World Wide Web,World Wide Web Consortium (W3C) Internationalization Working Group,https://www.w3.org/TR/ltli/,"W3C Working Draft, 7 October 2020",true,false,true,unverified,unverified,unverified,
SRC-032,ISO 30042:2019 Management of terminology resources — TermBase eXchange (TBX),International Organization for Standardization (ISO),https://www.iso.org/standard/62510.html,ISO 30042:2019 (revises and withdraws ISO 30042:2008),true,false,true,unverified,unverified,unverified,
