source_id,title,organization,url,version_or_date,used_by_claude,used_by_grok,accepted_in_synthesis,live_status,version_status,claim_support_status,notes
SRC-001,IEEE/ISO/IEC International Standard for Software and systems engineering--Software testing--Part 3: Test documentation,IEEE Standards Association (IEEE/ISO/IEC),https://standards.ieee.org/ieee/29119-3/7499/,"IEEE/ISO/IEC 29119-3-2021, published 2021-10-28, active",true,false,true,unverified,unverified,unverified,
SRC-002,IEEE/ISO/IEC International Standard - Software and systems engineering--Software testing--Part 4: Test techniques,IEEE Standards Association (IEEE/ISO/IEC),https://standards.ieee.org/ieee/29119-4/7500/,"IEEE/ISO/IEC 29119-4-2021, published 2021-10-28, active",true,false,true,unverified,unverified,unverified,
SRC-003,ISO/IEC/IEEE International Standard Software and systems engineering -- Software testing -- Part 5: Keyword-Driven Testing,IEEE Standards Association (ISO/IEC/IEEE),https://standards.ieee.org/ieee/29119-5/11042/,"ISO/IEC/IEEE 29119-5-2024, published 2024-12-19, active (supersedes 29119-5-2016)",true,false,true,unverified,unverified,unverified,
SRC-004,ISO/IEC/IEEE International Standard - Software and systems engineering -- Software testing -- Part 1: General concepts,IEEE Standards Association (ISO/IEC/IEEE),https://standards.ieee.org/ieee/29119-1/10779/,"ISO/IEC/IEEE 29119-1-2021, published 2022-01-27, active",true,false,true,unverified,unverified,unverified,
SRC-005,Test Metadata,World Wide Web Consortium (W3C),https://www.w3.org/TR/test-metadata/,"W3C Working Group Note, 14 September 2005",true,false,true,unverified,unverified,unverified,
SRC-006,Test Assertions Model Version 1.0,OASIS,https://docs.oasis-open.org/tag/model/v1.0/os/testassertionsmodel-1.0-os.html,"OASIS Standard, 15 October 2012",true,false,true,unverified,unverified,unverified,
SRC-007,ITU-T Recommendation Z.161: Testing and Test Control Notation version 3: TTCN-3 core language,International Telecommunication Union (ITU-T),https://www.itu.int/rec/T-REC-Z.161/en,"Z.161 (10/2023), in force",true,false,true,unverified,unverified,unverified,
SRC-008,"NIST Special Publication 800-142, Practical Combinatorial Testing","National Institute of Standards and Technology (NIST), U.S. Department of Commerce",https://csrc.nist.gov/pubs/sp/800/142/final,"October 2010; Kuhn, Kacker and Lei",true,false,true,unverified,unverified,unverified,
SRC-009,General Principles of Software Validation: Final Guidance for Industry and FDA Staff,U.S. Food and Drug Administration (CDRH and CBER),https://www.fda.gov/regulatory-information/search-fda-guidance-documents/general-principles-software-validation,"Version 2.0, issued January 2002",true,false,true,unverified,unverified,unverified,
SRC-010,Gherkin Reference,Cucumber Open Source Project,https://cucumber.io/docs/gherkin/reference/,"Current documentation, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-011,JUnit User Guide,JUnit Team,https://docs.junit.org/current/user-guide/,"JUnit User Guide 6.1.3, accessed 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-012,Static Analysis Results Interchange Format (SARIF) Version 2.1.0 Plus Errata 01,OASIS Open,https://docs.oasis-open.org/sarif/sarif/v2.1.0/errata01/os/sarif-v2.1.0-errata01-os.html,"Version 2.1.0 Errata 01, OASIS Approved Errata, 28 August 2023",true,false,true,unverified,unverified,unverified,
SRC-013,SARIF JSON Schema 2.1.0 (sarif-schema-2.1.0.json),OASIS Static Analysis Results Interchange Format TC,https://raw.githubusercontent.com/oasis-tcs/sarif-spec/main/sarif-2.1/schema/sarif-schema-2.1.0.json,"2.1.0 schema, main branch, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-014,Evaluation and Report Language (EARL) 1.0 Schema,World Wide Web Consortium (W3C),https://www.w3.org/TR/EARL10-Schema/,"W3C Working Group Note, 2 February 2017",true,false,true,unverified,unverified,unverified,
SRC-015,Accessibility Conformance Testing (ACT) Rules Format 1.1,World Wide Web Consortium (W3C),https://www.w3.org/TR/act-rules-format/,"W3C Recommendation, 5 February 2026",true,false,true,unverified,unverified,unverified,
SRC-016,RFC 3339: Date and Time on the Internet: Timestamps,Internet Engineering Task Force (IETF),https://www.rfc-editor.org/rfc/rfc3339,"RFC 3339, July 2002",true,false,true,unverified,unverified,unverified,
SRC-017,IEEE/ISO/IEC 29119-3-2021 — Software and systems engineering — Software testing — Part 3: Test documentation,IEEE Standards Association / ISO / IEC,https://standards.ieee.org/ieee/29119-3/7498/,"Approved 2021-09-23, published 2021-10-28, active standard",true,false,true,unverified,unverified,unverified,
SRC-018,TAP Version 14 Specification,Test Anything Protocol,https://testanything.org/tap-version-14-specification.html,"TAP version 14, March 2022",true,false,true,unverified,unverified,unverified,
SRC-019,in-toto Attestation Framework — Test Result predicate,in-toto project,https://github.com/in-toto/attestation/blob/main/spec/predicates/test-result.md,"Predicate version 0.1.0, predicateType https://in-toto.io/attestation/test-result/v0.1",true,false,true,unverified,unverified,unverified,
SRC-020,OpenTelemetry Semantic Conventions — Test attributes registry,OpenTelemetry (Cloud Native Computing Foundation),https://opentelemetry.io/docs/specs/semconv/registry/attributes/test/,"Development stability, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-021,Open Test Reporting,JUnit team (ota4j-team),https://github.com/ota4j-team/open-test-reporting,"Version 0.2.7; core, events and hierarchy schemas 0.2.0",true,false,true,unverified,unverified,unverified,
SRC-022,Maven Surefire test report XSD (surefire-test-report.xsd),Apache Software Foundation,https://raw.githubusercontent.com/apache/maven-surefire/master/maven-surefire-plugin/src/site/resources/xsd/surefire-test-report.xsd,"master branch, retrieved 2026-09-03; no targetNamespace declared",true,false,true,unverified,unverified,unverified,
SRC-023,Maven Surefire Plugin — Rerun failing tests,Apache Software Foundation,https://maven.apache.org/surefire/maven-surefire-plugin/examples/rerun-failing-tests.html,"Maven Surefire Plugin 3.6.0-M1 documentation, retrieved 2026-09-03",true,false,true,unverified,unverified,unverified,
SRC-024,OSLC Quality Management Version 2.1. Part 1: Specification,OASIS,https://docs.oasis-open-projects.org/oslc-op/qm/v2.1/os/quality-management-spec.html,"OASIS Standard, 19 January 2022",true,false,true,unverified,unverified,unverified,
SRC-025,PROV-O: The PROV Ontology,World Wide Web Consortium (W3C),https://www.w3.org/TR/prov-o/,"W3C Recommendation, 30 April 2013",true,false,true,unverified,unverified,unverified,
SRC-026,21 CFR Part 11 - Electronic Records; Electronic Signatures,U.S. Food and Drug Administration / U.S. Government Publishing Office,https://www.govinfo.gov/content/pkg/CFR-2024-title21-vol1/xml/CFR-2024-title21-vol1-part11.xml,"CFR revised as of April 1, 2024",true,false,true,unverified,unverified,unverified,
SRC-027,Regulation (EU) 2016/679 (General Data Protection Regulation),European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:32016R0679,Regulation (EU) 2016/679 of 27 April 2016,true,false,true,unverified,unverified,unverified,
SRC-028,Regulation (EU) 2024/1689 (Artificial Intelligence Act),European Union,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=OJ:L_202401689,"Regulation (EU) 2024/1689 of 13 June 2024, OJ 12 July 2024",true,false,true,unverified,unverified,unverified,
SRC-029,Universal Electronic Records Management (ERM) Requirements,U.S. National Archives and Records Administration (NARA),https://www.archives.gov/records-mgmt/policy/universalermrequirements,"Version 3, 23 June 2023",true,false,true,unverified,unverified,unverified,
